episode,score,steps,epsilon,lr,beta,loss,avg_v,grad_norm,clear_frac
277,38,8,0.8338,0.00004585,0.0000,5.5285,37.2436,0.0000,0.9297
278,52,10,0.8332,0.00004583,0.0000,4.7752,36.4035,0.0000,0.9313
279,55,10,0.8326,0.00004582,0.0000,5.9823,38.2397,0.0000,0.9250
280,76,16,0.8320,0.00004580,0.0000,3.8990,33.8130,0.0000,0.9551
281,101,15,0.8314,0.00004579,0.0000,5.6827,37.9242,0.0000,0.9062
282,34,9,0.8308,0.00004577,0.0000,5.9168,32.5725,0.0000,0.9236
283,65,13,0.8302,0.00004575,0.0000,6.0731,35.1366,0.0000,0.9135
284,33,8,0.8296,0.00004574,0.0000,7.3278,36.8635,0.0000,0.9297
285,48,9,0.8290,0.00004573,0.0000,5.2865,34.8157,0.0000,0.9410
286,20,6,0.8284,0.00004571,0.0000,5.3089,33.8417,0.0000,0.9271
287,32,7,0.8278,0.00004570,0.0000,4.7288,38.0217,0.0000,0.9107
288,86,13,0.8272,0.00004568,0.0000,4.3219,38.8073,0.0000,0.9375
289,43,10,0.8266,0.00004567,0.0000,5.5992,35.8449,0.0000,0.9313
290,27,7,0.8260,0.00004565,0.0000,6.7488,32.4051,0.0000,0.8929
291,50,10,0.8254,0.00004563,0.0000,6.5362,35.9116,0.0000,0.9156
292,37,9,0.8248,0.00004562,0.0000,5.3790,34.8242,0.0000,0.9201
293,54,11,0.8242,0.00004561,0.0000,6.3907,34.3605,0.0000,0.9205
294,30,8,0.8236,0.00004559,0.0000,5.7011,33.3062,0.0000,0.9219
295,45,12,0.8230,0.00004558,0.0000,5.0814,35.6046,0.0000,0.9323
296,54,13,0.8224,0.00004556,0.0000,4.6089,35.2252,0.0000,0.9519
297,86,14,0.8218,0.00004554,0.0000,6.0610,42.5000,0.0000,0.9018
298,28,8,0.8212,0.00004553,0.0000,6.7952,33.2562,0.0000,0.8984
299,59,11,0.8206,0.00004552,0.0000,7.1506,39.8166,0.0000,0.8949
300,82,13,0.8200,0.00004550,0.0000,4.3687,36.6389,0.0000,0.9519
301,139,17,0.8194,0.00004549,0.0000,6.5618,43.7358,0.0000,0.9228
302,51,11,0.8188,0.00004547,0.0000,4.9834,36.6393,0.0000,0.9460
303,55,12,0.8182,0.00004546,0.0000,5.3896,33.0382,0.0000,0.9245
304,55,13,0.8176,0.00004544,0.0000,4.6830,32.2516,0.0000,0.9351
305,31,8,0.8170,0.00004542,0.0000,5.1670,33.7721,0.0000,0.9531
306,160,19,0.8164,0.00004541,0.0000,4.4281,41.2803,0.0000,0.9375
307,54,11,0.8158,0.00004540,0.0000,5.6819,35.7867,0.0000,0.9148
308,56,13,0.8152,0.00004538,0.0000,5.3849,34.3904,0.0000,0.9303
309,39,10,0.8146,0.00004537,0.0000,7.1682,38.6318,0.0000,0.9437
310,52,9,0.8140,0.00004535,0.0000,4.9061,37.9304,0.0000,0.9479
311,125,16,0.8134,0.00004533,0.0000,4.7340,44.1078,0.0000,0.9473
312,26,7,0.8128,0.00004532,0.0000,6.2323,37.9737,0.0000,0.9375
313,59,11,0.8122,0.00004531,0.0000,5.3631,42.9170,0.0000,0.9318
314,39,10,0.8116,0.00004529,0.0000,6.3133,38.2686,0.0000,0.9313
315,49,10,0.8110,0.00004528,0.0000,5.1027,39.7849,0.0000,0.9344
316,54,11,0.8104,0.00004526,0.0000,6.7794,39.5509,0.0000,0.9233
317,40,12,0.8098,0.00004525,0.0000,4.4562,37.7159,0.0000,0.9557
318,88,15,0.8092,0.00004523,0.0000,4.9334,45.9312,0.0000,0.9313
319,54,13,0.8086,0.00004521,0.0000,4.8304,40.3582,0.0000,0.9231
320,33,8,0.8080,0.00004520,0.0000,5.0024,40.9129,0.0000,0.9375
321,103,17,0.8074,0.00004519,0.0000,4.8989,42.7502,0.0000,0.9320
322,84,13,0.8068,0.00004517,0.0000,5.2905,40.6901,0.0000,0.9423
323,246,22,0.8062,0.00004516,0.0000,5.3098,49.7213,0.0000,0.9318
324,38,9,0.8056,0.00004514,0.0000,5.7687,38.7047,0.0000,0.9097
325,28,7,0.8050,0.00004512,0.0000,6.8629,37.6354,0.0000,0.9062
326,124,17,0.8044,0.00004511,0.0000,4.7879,41.9323,0.0000,0.9338
327,68,11,0.8038,0.00004510,0.0000,5.7604,40.0789,0.0000,0.9375
328,67,12,0.8032,0.00004508,0.0000,4.7206,41.9051,0.0000,0.9349
