episode,score,steps,epsilon,loss,avg_v
1950,30,9,0.2590,20.5385,276.9840
1951,16,5,0.2586,18.8105,263.6898
1952,51,9,0.2582,22.1480,281.5152
1953,33,9,0.2579,23.3936,275.5312
1954,36,7,0.2575,17.3668,259.7657
1955,39,10,0.2571,20.5379,273.4873
1956,233,19,0.2567,19.5549,275.8476
1957,115,12,0.2563,16.3488,250.2197
1958,212,19,0.2560,19.3604,251.1071
1959,103,17,0.2556,17.4697,275.7787
1960,36,10,0.2552,17.7861,267.2827
1961,61,14,0.2548,18.9637,289.2299
1962,178,19,0.2544,18.9745,267.7503
1963,81,14,0.2541,20.6626,283.4334
1964,61,13,0.2537,19.5730,277.2719
1965,142,19,0.2533,20.2017,266.4319
1966,37,10,0.2529,20.2473,272.7825
1967,32,8,0.2525,26.7914,237.6323
1968,39,9,0.2522,25.7993,263.2850
1969,86,16,0.2518,23.2104,261.7047
1970,56,11,0.2514,17.7123,262.3969
1971,88,13,0.2510,24.9697,266.0593
1972,236,22,0.2506,19.6434,240.8671
1973,161,23,0.2503,19.9566,290.6722
1974,71,11,0.2499,21.8274,280.6979
1975,443,12,0.2495,15.6692,267.2212
1976,41,10,0.2491,22.3506,297.4721
1977,56,14,0.2487,23.4583,246.8346
1978,32,9,0.2484,18.0843,253.9512
1979,102,15,0.2480,24.2328,274.6753
1980,118,16,0.2476,19.8954,271.0303
1981,41,10,0.2472,23.0385,267.9761
1982,37,10,0.2468,26.5022,264.8007
1983,88,15,0.2465,20.2078,272.2124
1984,186,18,0.2461,23.6559,268.9443
1985,75,14,0.2457,20.6350,283.9977
1986,77,15,0.2453,18.5072,263.7433
1987,31,8,0.2449,21.0200,277.4874
1988,41,12,0.2446,15.4188,283.4175
1989,39,10,0.2442,19.2873,281.9693
1990,43,10,0.2438,17.5274,256.6690
1991,53,11,0.2434,19.5298,288.5322
1992,31,8,0.2430,18.7124,271.5590
1993,296,21,0.2427,23.0407,280.3540
1994,31,8,0.2423,19.4313,269.1576
1995,52,12,0.2419,24.4962,280.6272
1996,85,14,0.2415,21.2827,279.6585
1997,99,15,0.2411,20.0415,277.6174
1998,32,8,0.2408,20.8747,277.2464
1999,107,16,0.2404,21.3899,274.4608
2000,177,18,0.2400,21.5062,280.8352
2001,63,15,0.2396,23.0106,284.9641
2002,187,21,0.2392,19.7121,277.1475
2003,34,8,0.2389,18.1205,282.1190
2004,23,6,0.2385,21.6502,270.0967
2005,38,9,0.2381,20.9610,258.9473
2006,31,8,0.2377,17.3931,267.9726
2007,48,9,0.2373,21.9678,284.7272
2008,85,14,0.2370,17.7393,272.3924
2009,24,6,0.2366,24.8360,291.5391
2010,54,11,0.2362,16.2073,285.6685
2011,26,7,0.2358,18.5311,287.6286
2012,56,15,0.2354,21.4276,267.4055
2013,83,14,0.2351,20.0197,287.0323
2014,191,20,0.2347,18.0901,276.6387
2015,59,12,0.2343,23.2757,283.4664
2016,101,15,0.2339,23.6696,275.8652
2017,85,15,0.2335,21.4252,297.5583
2018,69,13,0.2332,21.1928,283.3158
2019,176,19,0.2328,17.4276,291.8772
2020,33,8,0.2324,15.6625,274.4474
2021,59,10,0.2320,15.2017,253.4985
2022,58,12,0.2316,22.2311,278.3302
2023,75,16,0.2313,21.2305,277.9331
2024,96,16,0.2309,16.9209,279.5807
2025,83,13,0.2305,22.6771,284.2604
2026,26,6,0.2301,20.9689,264.2245
2027,39,9,0.2297,18.3953,275.2425
2028,39,8,0.2294,24.9463,277.7974
2029,25,6,0.2290,23.7674,258.0036
2030,40,10,0.2286,22.2703,288.9300
2031,93,18,0.2282,22.9853,276.8109
2032,208,24,0.2278,24.4660,269.7742
2033,121,16,0.2275,19.8970,275.2441
2034,54,10,0.2271,15.6964,279.3341
2035,37,11,0.2267,19.4847,272.1173
2036,36,8,0.2263,20.3214,267.3933
2037,218,25,0.2259,24.5262,261.9183
2038,31,8,0.2256,21.0686,300.2597
2039,298,20,0.2252,22.1549,280.6427
2040,35,11,0.2248,19.8384,279.0589
2041,46,8,0.2244,18.2775,293.1785
2042,46,12,0.2240,16.3026,285.5032
2043,61,10,0.2237,22.2086,272.0723
2044,84,14,0.2233,23.4872,294.3669
2045,59,13,0.2229,20.5725,275.0506
2046,38,10,0.2225,21.3286,272.7375
2047,34,10,0.2221,20.8085,279.4122
2048,37,10,0.2218,24.4939,297.1272
2049,104,15,0.2214,22.5549,278.0616
2050,42,10,0.2210,20.2292,300.9194
2051,157,16,0.2206,17.6507,293.2902
2052,37,9,0.2202,27.5798,288.4242
2053,169,19,0.2199,19.7967,274.7506
2054,34,8,0.2195,16.6537,241.3103
2055,113,14,0.2191,22.1941,272.8241
2056,55,11,0.2187,22.1801,283.5756
2057,59,11,0.2183,20.4591,280.9613
2058,53,11,0.2180,17.0805,275.0222
2059,232,20,0.2176,19.5985,278.3275
2060,38,9,0.2172,22.1568,277.8483
2061,47,10,0.2168,21.0235,296.9633
2062,28,7,0.2164,15.4287,261.9189
2063,38,9,0.2161,22.4428,275.1422
2064,111,16,0.2157,18.8663,302.8192
2065,73,10,0.2153,18.8046,293.5426
2066,46,9,0.2149,20.7568,285.9218
2067,32,9,0.2145,16.3078,295.0832
2068,87,14,0.2142,20.3268,292.8839
2069,54,11,0.2138,18.3204,264.1372
2070,62,14,0.2134,16.2321,278.5743
2071,82,12,0.2130,21.0890,285.5930
2072,230,20,0.2126,18.1435,279.7326
2073,43,11,0.2123,18.7615,263.9023
2074,50,11,0.2119,18.3896,294.1496
2075,46,10,0.2115,19.2575,274.8248
2076,40,9,0.2111,23.5893,279.7501
2077,43,10,0.2107,20.7068,280.4480
2078,33,7,0.2104,14.2766,287.9310
2079,72,11,0.2100,19.2842,283.0497
2080,54,12,0.2096,20.8731,298.8743
2081,59,11,0.2092,23.6114,277.2920
2082,474,28,0.2088,17.3572,289.9219
2083,326,28,0.2085,20.9315,275.1301
2084,58,13,0.2081,25.1341,302.2770
2085,35,9,0.2077,24.9382,290.5959
2086,247,22,0.2073,22.4813,293.4506
2087,36,9,0.2069,17.4602,276.8194
2088,33,8,0.2066,23.4745,274.0522
2089,28,5,0.2062,28.5193,286.1630
2090,354,26,0.2058,20.9036,283.1500
2091,58,12,0.2054,18.9408,286.8815
2092,35,8,0.2050,21.2478,290.7457
2093,93,17,0.2047,21.3901,261.9096
2094,76,17,0.2043,23.4325,276.2067
2095,34,8,0.2039,24.7151,281.7462
2096,59,13,0.2035,23.0577,281.3386
2097,103,16,0.2031,18.9980,284.6797
2098,27,6,0.2028,17.2501,266.1267
2099,119,15,0.2024,19.8965,286.5749
2100,91,12,0.2020,24.4709,277.4348
2101,56,10,0.2016,23.2923,264.6225
2102,55,9,0.2012,21.0650,285.9005
2103,53,10,0.2009,24.2979,251.7475
2104,50,11,0.2005,24.8910,227.9377
2105,52,12,0.2001,17.1478,283.5973
2106,71,13,0.1997,21.7120,307.5637
2107,55,12,0.1993,22.8198,279.6583
2108,67,13,0.1990,22.0192,299.9602
2109,498,32,0.1986,24.1882,283.7339
2110,426,29,0.1982,19.3835,280.1354
2111,118,15,0.1978,21.0506,277.9451
2112,79,13,0.1974,22.3828,289.4840
2113,80,12,0.1971,18.9165,263.7739
2114,54,13,0.1967,24.7109,296.0038
2115,41,11,0.1963,23.7999,257.5974
2116,56,11,0.1959,20.6247,280.3838
2117,74,15,0.1955,21.3278,291.3188
2118,38,9,0.1952,18.2503,269.4396
2119,47,10,0.1948,21.0702,283.2664
2120,61,14,0.1944,19.9732,276.4507
2121,37,9,0.1940,16.0521,297.5168
2122,83,13,0.1936,25.6553,278.0209
2123,36,9,0.1933,25.4945,277.6025
2124,159,18,0.1929,22.3960,291.1596
2125,126,16,0.1925,20.9204,247.7232
2126,35,9,0.1921,28.9270,292.7596
2127,57,12,0.1917,20.8301,286.9119
2128,30,7,0.1914,24.7490,263.6945
2129,34,8,0.1910,16.9146,263.9683
2130,64,15,0.1906,23.5246,294.3398
2131,85,14,0.1902,17.9979,296.6784
2132,34,9,0.1898,20.2026,270.0574
2133,35,10,0.1895,20.6519,286.3130
2134,157,20,0.1891,21.8737,280.9667
2135,22,4,0.1887,17.9006,270.3936
2136,33,9,0.1883,26.6892,299.6499
2137,32,8,0.1879,20.9300,279.3112
2138,78,15,0.1876,20.0502,280.5970
2139,141,17,0.1872,25.3195,288.6412
2140,24,6,0.1868,21.1332,265.3462
2141,77,12,0.1864,19.9325,287.6278
2142,35,11,0.1860,18.1132,283.6193
2143,33,7,0.1857,21.1744,284.8096
2144,162,15,0.1853,22.0281,299.9356
2145,59,13,0.1849,17.0787,263.3348
2146,73,13,0.1845,19.1835,281.7127
2147,262,18,0.1841,20.9801,271.6516
2148,83,13,0.1838,28.8990,263.2974
2149,268,27,0.1834,20.4560,305.2589
2150,56,12,0.1830,22.5385,299.5807
2151,79,13,0.1826,17.8467,310.9734
2152,77,12,0.1822,20.0763,278.6689
2153,104,16,0.1819,21.0456,301.9933
2154,394,26,0.1815,19.8461,286.3500
2155,70,13,0.1811,27.0829,291.0851
2156,132,19,0.1807,25.8218,257.8976
2157,53,10,0.1803,20.0257,298.5586
2158,40,10,0.1800,21.9092,279.8146
2159,32,9,0.1796,19.6005,253.0454
2160,138,18,0.1792,22.9459,300.8238
2161,224,18,0.1788,25.1314,302.2232
2162,81,11,0.1784,22.2539,274.5448
2163,23,6,0.1781,18.5039,290.6194
2164,51,10,0.1777,19.0436,298.2843
2165,78,15,0.1773,22.8791,296.7309
2166,26,7,0.1769,21.7731,289.8287
2167,67,12,0.1765,16.3435,276.6699
2168,169,17,0.1762,22.6433,284.7606
2169,80,18,0.1758,17.9447,294.3829
2170,44,12,0.1754,25.1926,306.6837
2171,37,9,0.1750,21.3171,293.1917
2172,100,15,0.1746,21.9603,269.6347
2173,171,19,0.1743,24.7676,311.5763
2174,34,8,0.1739,24.0594,281.5536
2175,47,9,0.1735,23.1957,253.8562
2176,36,9,0.1731,19.6535,294.5491
2177,57,13,0.1727,20.8993,286.2497
2178,63,13,0.1724,18.6090,290.8483
2179,38,9,0.1720,23.6280,297.6520
2180,40,10,0.1716,22.3500,310.9200
2181,142,19,0.1712,21.3048,281.0567
2182,40,11,0.1708,25.7605,290.7534
2183,257,25,0.1705,19.4768,280.3490
2184,79,14,0.1701,23.9075,296.0783
2185,83,14,0.1697,21.8422,313.9275
2186,775,38,0.1693,21.2691,289.9201
2187,29,8,0.1689,29.5390,287.6193
2188,29,7,0.1686,20.2244,282.8586
2189,81,15,0.1682,19.3988,297.9273
2190,72,14,0.1678,19.5090,278.8970
2191,31,8,0.1674,21.0229,284.9757
2192,142,17,0.1670,23.2271,298.5838
2193,123,14,0.1667,21.0691,280.3385
2194,35,8,0.1663,19.2362,298.9345
2195,300,21,0.1659,17.6708,295.5420
2196,98,15,0.1655,22.0086,288.9329
2197,51,11,0.1651,18.9372,312.0548
2198,40,10,0.1648,18.8737,286.8872
2199,53,11,0.1644,22.1908,270.0173
2200,61,13,0.1640,22.2241,275.5576
2201,85,14,0.1636,19.2092,313.3122
2202,25,6,0.1632,24.3703,283.8426
2203,52,10,0.1629,19.3651,290.0274
2204,80,12,0.1625,23.7120,284.1402
2205,38,9,0.1621,22.2058,281.9149
2206,98,12,0.1617,28.3423,267.5603
2207,83,13,0.1613,23.6914,299.8740
2208,68,15,0.1610,20.1698,272.8091
2209,39,10,0.1606,15.4199,300.6623
2210,82,13,0.1602,24.0126,306.8304
2211,33,8,0.1598,26.0871,296.2025
2212,81,12,0.1594,20.1141,269.5773
2213,33,6,0.1591,21.1689,275.2844
2214,53,10,0.1587,20.3108,281.7011
2215,43,11,0.1583,27.2883,280.7758
2216,56,12,0.1579,25.6303,285.6650
2217,76,16,0.1575,22.1738,308.0831
2218,90,15,0.1572,20.8400,334.8437
2219,102,15,0.1568,19.5679,307.4157
2220,283,18,0.1564,21.0628,307.2975
2221,18,4,0.1560,16.7741,285.1562
2222,69,11,0.1556,19.1638,293.0454
2223,52,10,0.1553,29.2780,292.0465
2224,771,29,0.1549,21.7000,289.5142
2225,96,16,0.1545,22.7669,294.8619
2226,36,9,0.1541,26.0801,309.2653
2227,34,9,0.1537,23.9049,308.0319
2228,123,17,0.1534,25.1377,299.4768
2229,32,8,0.1530,20.0592,304.9125
2230,52,9,0.1526,19.1129,263.5728
2231,37,10,0.1522,18.1888,301.3108
2232,314,22,0.1518,24.4954,283.2390
2233,82,12,0.1515,23.5895,288.7216
2234,38,10,0.1511,23.7731,304.9165
2235,40,10,0.1507,22.4801,304.0980
2236,143,19,0.1503,25.0337,315.2215
2237,77,11,0.1499,27.0261,274.2299
2238,39,10,0.1496,22.5618,293.7352
2239,171,15,0.1492,22.3035,299.6141
2240,71,12,0.1488,20.1151,261.3147
2241,325,29,0.1484,21.1312,295.1701
2242,57,11,0.1480,29.1004,273.2701
2243,72,13,0.1477,16.9089,282.3582
2244,210,19,0.1473,21.3390,288.0409
2245,36,10,0.1469,26.3320,291.9565
2246,32,7,0.1465,23.7536,261.7855
2247,60,13,0.1461,22.7866,280.1501
2248,57,10,0.1458,23.2332,292.5773
2249,81,14,0.1454,22.1135,285.0392
2250,61,12,0.1450,18.5920,297.8620
2251,19,8,0.1446,19.9422,289.7870
2252,52,12,0.1442,22.2271,309.9814
2253,52,10,0.1439,25.9889,291.3413
2254,52,10,0.1435,22.0888,284.3293
2255,75,8,0.1431,19.4730,272.8728
2256,56,11,0.1427,25.0069,306.1017
2257,85,14,0.1423,21.9899,295.8022
2258,81,17,0.1420,23.0983,286.0891
2259,84,14,0.1416,17.9842,301.9262
2260,43,11,0.1412,23.5021,291.0031
2261,35,10,0.1408,22.4850,293.7843
2262,25,6,0.1404,21.4598,298.3365
2263,138,17,0.1401,22.1452,272.5442
2264,38,10,0.1397,20.9065,291.1398
2265,87,15,0.1393,23.8702,265.9954
2266,27,5,0.1389,22.5731,278.4296
2267,52,10,0.1385,27.2821,302.7776
2268,120,14,0.1382,18.6987,254.5545
2269,50,11,0.1378,28.4016,301.1285
2270,56,13,0.1374,20.4491,314.4632
2271,34,9,0.1370,27.4231,285.1204
2272,242,21,0.1366,28.3655,330.6750
2273,42,11,0.1363,21.5274,303.4292
2274,166,15,0.1359,22.0946,283.4952
2275,83,12,0.1355,24.1696,265.5060
2276,34,9,0.1351,25.6316,294.7465
2277,55,10,0.1347,22.0990,279.7056
2278,57,11,0.1344,22.4447,280.6146
2279,33,8,0.1340,20.8128,289.2284
2280,145,19,0.1336,22.6209,286.6107
2281,56,11,0.1332,19.6228,292.9298
2282,83,12,0.1328,25.3758,309.2312
2283,123,16,0.1325,20.8805,322.0825
2284,49,9,0.1321,23.5390,291.5004
2285,67,12,0.1317,21.6941,314.5253
2286,47,12,0.1313,20.3862,299.7160
2287,44,11,0.1309,23.9126,262.0171
2288,30,7,0.1306,24.3849,294.6862
2289,105,16,0.1302,25.1084,298.7689
2290,58,12,0.1298,19.6810,299.6898
2291,52,11,0.1294,25.3366,289.0293
2292,55,10,0.1290,23.2969,295.7312
2293,125,18,0.1287,25.2996,320.7452
2294,45,11,0.1283,22.9312,280.0964
2295,33,9,0.1279,22.8378,319.9283
2296,83,12,0.1275,20.2501,292.2942
2297,27,8,0.1271,17.4540,286.5661
2298,74,12,0.1268,23.8519,303.8977
2299,60,12,0.1264,23.3669,297.6507
2300,101,15,0.1260,19.6612,274.0348
2301,31,7,0.1256,19.8725,298.1393
2302,38,11,0.1252,30.6411,318.9853
2303,83,14,0.1249,22.1311,319.2851
2304,33,9,0.1245,22.3611,319.4330
2305,81,13,0.1241,27.8023,288.3844
2306,53,12,0.1237,21.9301,271.4039
2307,160,14,0.1233,22.2722,313.0632
2308,70,9,0.1230,22.2689,316.4638
2309,42,11,0.1226,24.1186,318.2374
2310,40,10,0.1222,26.0114,310.1937
2311,51,10,0.1218,20.4359,294.4588
2312,49,10,0.1214,20.3748,273.3330
2313,84,16,0.1211,25.0452,325.2102
2314,118,18,0.1207,22.1321,298.3329
2315,99,14,0.1203,19.9161,300.6079
2316,68,12,0.1199,21.2998,308.1530
2317,42,10,0.1195,23.2094,312.3478
2318,42,11,0.1192,20.7342,299.4149
2319,63,13,0.1188,24.0961,304.7202
2320,31,8,0.1184,22.4005,311.9774
2321,42,11,0.1180,27.7541,306.2567
2322,203,23,0.1176,23.6701,326.2327
2323,38,9,0.1173,20.1658,286.1983
2324,107,13,0.1169,22.6691,309.6798
2325,83,13,0.1165,18.6102,281.7975
2326,83,13,0.1161,21.3925,320.0892
2327,53,12,0.1157,22.0432,310.6325
2328,42,11,0.1154,23.7460,317.4133
2329,327,35,0.1150,23.6687,282.4076
2330,53,10,0.1146,24.8248,301.8804
2331,33,7,0.1142,17.4757,304.5528
2332,124,16,0.1138,23.3670,279.5574
2333,80,14,0.1135,23.5630,320.4588
2334,74,14,0.1131,20.7151,309.9609
2335,62,14,0.1127,22.0736,305.2643
2336,39,9,0.1123,21.5497,302.1907
2337,27,5,0.1119,22.1362,303.4279
2338,290,17,0.1116,21.2947,313.5885
2339,165,17,0.1112,22.4930,303.1124
2340,152,16,0.1108,18.0029,279.1385
2341,30,7,0.1104,24.0497,286.5987
2342,57,12,0.1100,24.0510,315.6554
2343,61,15,0.1097,24.2241,292.3170
2344,51,11,0.1093,27.6110,309.7585
2345,58,11,0.1089,21.1424,285.9666
2346,54,11,0.1085,26.3015,269.0316
2347,51,8,0.1081,23.7697,292.7066
2348,50,12,0.1078,23.4716,306.0607
2349,117,12,0.1074,25.6063,281.1200
2350,41,11,0.1070,25.1954,297.4205
2351,61,14,0.1066,25.2924,316.7701
2352,120,21,0.1062,26.5048,317.4609
2353,170,18,0.1059,22.8647,290.3622
2354,136,20,0.1055,21.9286,302.3788
2355,75,15,0.1051,21.1553,325.0617
2356,52,11,0.1047,23.4815,311.6500
2357,50,11,0.1043,23.8690,314.9890
2358,83,16,0.1040,25.9241,314.9011
2359,407,29,0.1036,21.7156,314.0780
2360,123,18,0.1032,24.5336,278.3232
2361,38,10,0.1028,22.3402,309.4597
2362,53,11,0.1024,18.0191,293.2866
2363,59,15,0.1021,27.4299,329.3468
2364,39,11,0.1017,20.8938,319.7632
2365,221,21,0.1013,24.5976,301.5965
2366,37,10,0.1009,26.0493,285.5337
2367,82,17,0.1005,23.9036,298.0262
2368,162,20,0.1002,21.0150,322.7097
2369,28,7,0.0998,19.0286,317.3202
2370,31,7,0.0994,24.6409,273.5327
2371,166,17,0.0990,24.4798,328.9443
2372,41,10,0.0986,26.2080,310.6868
2373,49,11,0.0983,24.4437,323.8251
2374,40,9,0.0979,23.9270,302.7955
2375,44,11,0.0975,22.9558,316.8423
2376,34,9,0.0971,28.1498,310.3345
2377,276,26,0.0967,23.9332,292.9641
2378,99,16,0.0964,26.8042,282.0881
2379,39,10,0.0960,24.7514,297.1508
2380,38,11,0.0956,21.4776,315.5588
2381,55,11,0.0952,23.6959,298.1579
2382,459,24,0.0948,26.8793,302.0138
2383,34,8,0.0945,25.4158,333.0070
2384,298,22,0.0941,25.9320,321.3582
2385,157,12,0.0937,29.5040,305.8593
2386,111,15,0.0933,26.5878,309.9122
2387,63,11,0.0929,23.2126,312.5681
2388,54,11,0.0926,25.9411,296.0810
2389,122,17,0.0922,22.2826,258.1484
2390,112,19,0.0918,22.0247,292.6285
2391,30,8,0.0914,26.6349,293.4418
2392,153,21,0.0910,24.9948,277.0812
2393,36,9,0.0907,21.8557,300.8777
2394,59,12,0.0903,19.8396,268.1889
2395,40,9,0.0899,26.8638,310.6561
2396,62,15,0.0895,25.4104,322.6448
2397,121,14,0.0891,24.3195,266.2283
2398,85,14,0.0888,22.7493,315.5340
2399,58,11,0.0884,23.9930,319.1753
2400,42,9,0.0880,19.5722,280.3139
2401,39,10,0.0876,19.9740,335.3221
2402,51,11,0.0872,25.3962,289.7150
2403,168,17,0.0869,24.7589,324.5901
2404,57,11,0.0865,26.6394,290.5897
2405,34,9,0.0861,26.3639,321.1433
2406,38,10,0.0857,24.3551,306.5551
2407,57,11,0.0853,26.4093,322.8013
2408,126,15,0.0850,26.2655,317.9700
2409,106,12,0.0846,22.4422,319.0429
2410,60,12,0.0842,31.9273,313.4772
2411,83,14,0.0838,24.2323,303.0721
2412,157,19,0.0834,25.7164,302.3562
2413,164,21,0.0831,26.3960,309.9652
2414,85,14,0.0827,22.5370,316.6336
2415,54,11,0.0823,21.8701,327.9268
2416,275,24,0.0819,22.2728,287.5493
2417,71,14,0.0815,26.4187,328.7541
2418,51,9,0.0812,23.1179,317.9043
2419,37,9,0.0808,25.9822,308.2268
2420,102,15,0.0804,23.0344,348.3431
2421,101,17,0.0800,23.3608,324.0462
2422,44,11,0.0796,25.6472,326.0226
2423,48,8,0.0793,23.5801,292.7787
2424,81,15,0.0789,25.2819,317.4664
2425,127,18,0.0785,26.3215,294.9195
2426,41,10,0.0781,26.9850,327.2566
2427,79,12,0.0777,29.0041,305.4956
2428,112,12,0.0774,24.4979,292.7852
2429,52,10,0.0770,21.7837,277.7641
2430,40,11,0.0766,21.4836,329.7729
2431,46,8,0.0762,19.7126,313.2695
2432,40,11,0.0758,27.1323,326.4684
2433,83,11,0.0755,26.8684,292.0129
2434,40,12,0.0751,26.0526,320.0831
2435,54,10,0.0747,25.6912,296.0061
2436,39,10,0.0743,17.2231,305.8781
2437,244,19,0.0739,24.0977,275.3575
2438,57,14,0.0736,19.7075,318.7805
2439,83,12,0.0732,28.3836,313.8629
2440,43,8,0.0728,28.2187,313.6671
2441,42,11,0.0724,29.6162,318.3908
2442,123,14,0.0720,24.7691,299.3783
2443,29,9,0.0717,28.0766,325.3776
2444,63,11,0.0713,20.9482,297.1549
2445,39,9,0.0709,22.4328,322.5104
2446,123,15,0.0705,22.0527,310.9293
2447,49,10,0.0701,19.9160,298.9116
2448,52,11,0.0698,21.8017,320.7124
2449,42,10,0.0694,24.0496,325.5357
2450,34,10,0.0690,22.6958,315.0837
2451,58,12,0.0686,19.9969,321.9572
2452,124,17,0.0682,23.8522,291.8449
2453,48,11,0.0679,32.6131,284.3913
2454,139,18,0.0675,24.5702,308.6817
2455,82,12,0.0671,22.0824,326.8348
2456,35,8,0.0667,20.9676,286.9090
2457,40,12,0.0663,27.4699,318.8739
2458,108,17,0.0660,22.2370,319.9081
2459,103,17,0.0656,25.9257,313.6922
2460,82,13,0.0652,27.5936,340.3119
2461,392,24,0.0648,24.0117,327.2430
2462,140,19,0.0644,24.7790,304.6793
2463,41,10,0.0641,24.3413,311.1876
2464,37,7,0.0637,19.6128,296.0964
2465,40,11,0.0633,28.6803,304.6010
2466,162,19,0.0629,26.7471,322.9958
2467,60,13,0.0625,29.7411,314.8438
2468,64,13,0.0622,25.0649,319.0481
2469,41,10,0.0618,24.6805,293.8667
2470,72,13,0.0614,25.3142,296.1685
2471,57,12,0.0610,24.2872,307.9975
2472,211,22,0.0606,26.9032,314.7205
2473,33,9,0.0603,20.6098,324.2625
2474,75,13,0.0599,24.0835,318.7397
2475,75,13,0.0595,25.6947,318.6344
2476,37,9,0.0591,23.7994,296.5952
2477,43,10,0.0587,21.4730,306.2152
2478,48,9,0.0584,28.8181,309.4405
2479,35,10,0.0580,21.9423,334.6102
2480,161,16,0.0576,27.9437,315.9963
2481,230,20,0.0572,25.3870,297.2046
2482,179,19,0.0568,27.5224,313.5197
2483,60,13,0.0565,29.9963,330.0362
2484,67,11,0.0561,21.1168,317.9098
2485,31,7,0.0557,26.2814,300.1272
2486,53,9,0.0553,25.9109,299.8423
2487,227,22,0.0549,22.8420,305.9739
2488,51,10,0.0546,19.8928,297.1426
2489,145,21,0.0542,20.0244,302.8251
2490,38,10,0.0538,22.9241,321.1176
2491,31,6,0.0534,19.9205,286.6847
2492,138,19,0.0530,23.1947,323.6782
2493,63,13,0.0527,25.2127,297.3627
2494,38,11,0.0523,25.1707,309.6490
2495,171,19,0.0519,23.5436,305.9512
2496,118,17,0.0515,24.5213,333.3432
2497,86,14,0.0511,27.7714,321.7929
2498,173,19,0.0508,26.7919,321.7675
2499,72,16,0.0504,27.6718,354.8909
2500,33,10,0.0500,28.6466,346.9292
2501,34,9,0.0500,23.8430,323.9334
2502,56,11,0.0500,27.6364,318.5603
2503,56,12,0.0500,25.4098,296.5436
2504,39,10,0.0500,25.1020,321.0813
2505,61,13,0.0500,23.9160,312.6958
2506,69,11,0.0500,25.0082,313.2014
2507,55,11,0.0500,21.8006,319.6590
2508,288,22,0.0500,27.7245,334.8512
2509,36,8,0.0500,23.1783,295.8023
2510,32,9,0.0500,27.9964,346.3417
2511,41,10,0.0500,22.8354,293.0632
2512,26,6,0.0500,22.7912,309.9589
2513,29,6,0.0500,19.1144,322.2085
2514,28,6,0.0500,27.0266,321.5883
2515,41,10,0.0500,27.6771,318.7228
2516,675,30,0.0500,26.9445,318.0165
2517,78,13,0.0500,29.0809,327.2944
2518,82,14,0.0500,23.7882,336.2589
2519,147,21,0.0500,23.6580,305.7858
2520,83,15,0.0500,24.1626,362.9505
2521,28,8,0.0500,24.3707,320.4356
2522,29,8,0.0500,24.7763,308.4098
2523,39,10,0.0500,26.5750,319.7704
2524,50,9,0.0500,24.7383,303.1117
2525,38,10,0.0500,34.4369,325.3993
2526,139,14,0.0500,25.8557,274.9389
2527,33,9,0.0500,23.1660,306.3855
2528,42,11,0.0500,27.2733,313.2256
2529,167,17,0.0500,29.1674,320.1236
2530,34,10,0.0500,24.2763,347.8450
2531,57,12,0.0500,25.8469,318.2342
2532,120,14,0.0500,25.6696,311.9413
2533,42,11,0.0500,26.2968,342.2714
2534,38,10,0.0500,27.8959,319.5084
2535,84,15,0.0500,26.5272,325.6546
2536,37,10,0.0500,25.9574,327.5436
2537,66,15,0.0500,28.5853,347.1923
2538,149,14,0.0500,26.3940,285.2612
2539,64,15,0.0500,20.9961,299.9912
2540,116,15,0.0500,22.7874,320.8533
2541,38,10,0.0500,20.4247,304.2993
2542,78,14,0.0500,25.2241,339.5957
2543,32,7,0.0500,25.9879,314.1428
2544,307,23,0.0500,23.3797,290.2197
2545,325,24,0.0500,24.4251,325.3664
2546,56,11,0.0500,26.7622,328.1451
2547,50,10,0.0500,29.2139,327.9576
2548,62,15,0.0500,26.9602,352.7062
2549,124,17,0.0500,27.8623,327.8903
2550,40,9,0.0500,28.7083,332.8231
2551,88,14,0.0500,25.5840,323.6671
2552,36,8,0.0500,25.4854,293.0605
2553,41,10,0.0500,23.5930,305.5375
2554,102,15,0.0500,24.1402,303.3964
2555,59,9,0.0500,25.0875,329.6046
2556,40,11,0.0500,27.3212,347.6090
2557,36,9,0.0500,27.3179,329.1121
2558,51,11,0.0500,23.4698,317.5938
2559,231,23,0.0500,25.6188,331.8098
2560,29,8,0.0500,22.5080,320.2085
2561,26,6,0.0500,21.0724,329.6328
2562,38,10,0.0500,27.0600,320.7231
2563,120,15,0.0500,27.5845,305.6080
2564,88,15,0.0500,23.5265,326.7156
2565,52,11,0.0500,24.4326,312.1991
2566,59,13,0.0500,24.2200,335.6163
2567,33,7,0.0500,23.9568,292.9339
2568,50,10,0.0500,25.2165,318.7556
2569,123,15,0.0500,22.2843,338.0111
2570,28,7,0.0500,24.4808,324.3850
2571,39,10,0.0500,24.4150,334.0097
2572,159,15,0.0500,23.7030,249.1994
2573,249,22,0.0500,23.2137,343.0159
2574,149,20,0.0500,24.3096,302.7768
2575,73,15,0.0500,25.5745,317.6272
2576,35,10,0.0500,25.2220,341.5703
2577,40,11,0.0500,27.9424,306.6602
2578,124,16,0.0500,26.5979,304.0028
2579,82,15,0.0500,24.0770,324.6594
2580,49,12,0.0500,27.0730,324.8582
2581,23,8,0.0500,23.9896,347.3050
2582,58,12,0.0500,23.1102,363.1560
2583,46,9,0.0500,33.7008,320.2747
2584,68,11,0.0500,24.3351,316.2650
