episode,score,steps,epsilon,loss,avg_v
23257,98,18,0.0500,24.1408,233.0441
23258,29,9,0.0500,27.3382,257.3968
23259,31,8,0.0500,23.7105,226.1834
23260,157,19,0.0500,27.2912,244.0764
23261,212,21,0.0500,28.2561,206.8956
23262,71,12,0.0500,27.7647,214.1129
23263,58,12,0.0500,29.2882,234.6895
23264,31,7,0.0500,23.0067,199.9304
23265,56,12,0.0500,26.8207,171.7692
23266,35,7,0.0500,25.2991,198.2406
23267,70,11,0.0500,25.4842,242.9220
23268,116,21,0.0500,24.1460,180.4991
23269,37,9,0.0500,23.5868,208.8499
23270,143,18,0.0500,25.2733,161.7973
23271,123,13,0.0500,25.7785,199.3259
23272,92,19,0.0500,25.4155,268.5151
23273,116,14,0.0500,24.9022,202.1230
23274,42,11,0.0500,25.8219,194.7351
23275,45,12,0.0500,24.6633,188.0107
23276,35,9,0.0500,23.9124,265.6256
23277,38,11,0.0500,27.3913,202.4531
23278,36,8,0.0500,24.2386,162.2783
23279,230,20,0.0500,24.7722,181.7397
23280,175,17,0.0500,27.4520,116.2290
23281,40,10,0.0500,22.4478,151.5756
23282,34,8,0.0500,25.3986,220.0219
23283,48,9,0.0500,25.2806,178.1919
23284,115,18,0.0500,26.1618,144.3139
23285,50,10,0.0500,27.2084,186.3261
23286,31,8,0.0500,26.0836,210.6450
23287,107,19,0.0500,24.0157,203.4669
23288,51,11,0.0500,26.6299,255.0713
23289,183,19,0.0500,25.3410,203.2108
23290,106,20,0.0500,27.1037,180.8161
23291,39,11,0.0500,25.4453,164.9819
23292,34,8,0.0500,24.2500,180.8668
23293,34,9,0.0500,25.6409,262.9483
23294,57,12,0.0500,26.1631,188.7105
23295,54,12,0.0500,28.4188,273.6945
23296,128,18,0.0500,28.1455,182.2964
23297,34,8,0.0500,26.8928,179.6841
23298,61,15,0.0500,27.5147,196.9735
23299,85,13,0.0500,27.3411,147.1886
23300,70,13,0.0500,26.1142,129.9624
23301,388,23,0.0500,24.2545,191.9204
23302,31,8,0.0500,23.6739,225.9617
23303,83,13,0.0500,24.9080,200.3841
23304,44,11,0.0500,26.5157,229.7288
23305,54,11,0.0500,26.8654,154.0816
23306,167,20,0.0500,27.2050,136.4674
23307,203,14,0.0500,27.0936,189.2793
23308,56,14,0.0500,25.6656,262.2168
23309,57,11,0.0500,25.4105,146.9914
23310,68,14,0.0500,24.8804,294.1404
23311,61,13,0.0500,25.8186,248.8363
23312,30,7,0.0500,27.8496,213.0736
23313,144,21,0.0500,23.8904,226.9893
23314,61,14,0.0500,23.6994,218.5579
23315,38,10,0.0500,25.3236,200.8695
23316,52,10,0.0500,24.1863,192.0913
23317,68,13,0.0500,25.5866,194.2640
23318,186,18,0.0500,27.6068,134.8293
23319,52,10,0.0500,25.0682,209.2324
23320,88,16,0.0500,26.3719,167.7114
23321,75,9,0.0500,27.9032,140.9378
23322,59,12,0.0500,25.7450,123.3123
23323,80,16,0.0500,26.0593,144.4631
23324,42,9,0.0500,25.2445,218.3756
23325,91,16,0.0500,25.7783,182.6739
23326,142,18,0.0500,25.3607,200.6964
23327,370,32,0.0500,24.9284,171.9288
23328,122,17,0.0500,23.4238,236.7718
23329,54,11,0.0500,23.4085,156.8016
23330,103,17,0.0500,26.0562,242.1752
23331,41,10,0.0500,24.3356,160.4381
23332,125,16,0.0500,25.8641,164.7770
23333,74,14,0.0500,27.3904,185.2807
23334,72,10,0.0500,25.6934,186.6302
23335,36,9,0.0500,25.8735,162.7107
23336,42,9,0.0500,28.5381,198.1820
23337,39,9,0.0500,26.2873,206.2675
23338,66,10,0.0500,26.2030,193.8726
23339,52,10,0.0500,24.1890,208.1593
23340,82,12,0.0500,25.4827,196.1998
23341,679,28,0.0500,26.1820,169.6308
23342,55,11,0.0500,26.0653,196.5227
23343,113,15,0.0500,25.2670,163.8372
23344,57,13,0.0500,27.7213,244.8191
23345,230,22,0.0500,24.3274,113.3984
23346,160,20,0.0500,24.9914,165.3018
23347,90,13,0.0500,25.3637,181.1476
23348,115,17,0.0500,25.2491,199.4038
23349,37,9,0.0500,28.6191,214.4043
23350,95,13,0.0500,27.7933,277.5730
23351,400,27,0.0500,26.6170,118.0928
23352,131,19,0.0500,25.5559,179.6513
23353,225,24,0.0500,27.0904,236.7414
23354,103,16,0.0500,25.3631,149.5538
23355,41,10,0.0500,25.6743,137.7582
23356,55,14,0.0500,24.8238,198.7872
23357,587,41,0.0500,25.3555,187.9160
23358,53,12,0.0500,24.5603,259.9918
23359,428,34,0.0500,25.4699,162.8260
23360,50,9,0.0500,26.7093,181.2737
23361,49,9,0.0500,27.2963,216.6216
23362,26,6,0.0500,26.0820,290.7137
23363,32,9,0.0500,23.2522,274.3269
23364,53,10,0.0500,24.4078,210.8018
23365,56,12,0.0500,25.3364,162.1551
23366,56,11,0.0500,25.0350,192.5530
23367,77,11,0.0500,25.2070,166.4594
23368,33,9,0.0500,22.3002,243.4475
23369,64,12,0.0500,25.4970,202.0786
23370,141,19,0.0500,26.4067,185.8010
23371,44,12,0.0500,27.3158,224.7493
23372,25,7,0.0500,27.2965,195.4904
23373,36,10,0.0500,22.7369,194.8628
23374,175,19,0.0500,23.4297,173.4018
23375,84,12,0.0500,25.9435,172.8495
23376,38,10,0.0500,25.5303,179.8353
23377,134,17,0.0500,25.6555,194.5441
23378,409,10,0.0500,24.6078,226.0286
23379,45,9,0.0500,27.2072,177.8669
23380,36,9,0.0500,27.5173,226.4871
23381,29,7,0.0500,25.1837,181.7283
23382,41,11,0.0500,26.6168,197.4604
23383,290,19,0.0500,26.3292,219.1030
23384,70,13,0.0500,26.2507,190.0986
23385,108,17,0.0500,26.3518,242.1631
23386,170,21,0.0500,27.2219,181.7206
23387,50,10,0.0500,26.6343,205.1810
23388,60,12,0.0500,27.2583,206.5909
23389,83,13,0.0500,26.2369,172.2123
23390,75,15,0.0500,27.7684,187.2611
23391,253,24,0.0500,27.4433,244.4943
23392,87,16,0.0500,28.9893,237.9829
23393,79,13,0.0500,28.4663,183.5623
23394,65,12,0.0500,28.6199,197.9182
23395,50,11,0.0500,26.9066,268.0278
23396,76,14,0.0500,24.9996,215.2567
23397,32,9,0.0500,28.0899,215.7702
23398,36,9,0.0500,28.7516,198.3341
23399,35,10,0.0500,25.9040,166.0644
23400,50,9,0.0500,27.4497,255.1150
23401,177,20,0.0500,27.3183,190.5479
23402,77,10,0.0500,26.0193,155.5253
23403,36,8,0.0500,25.5201,247.2693
23404,37,7,0.0500,30.7180,243.6023
23405,118,13,0.0500,24.6415,152.1163
23406,116,17,0.0500,27.9166,255.7573
23407,34,9,0.0500,24.9810,182.0697
23408,49,10,0.0500,26.1517,226.5363
23409,70,12,0.0500,26.1131,172.3532
23410,211,18,0.0500,26.5259,183.5641
23411,37,10,0.0500,30.8007,235.8195
23412,89,14,0.0500,26.8013,178.1912
23413,73,14,0.0500,27.5023,213.3589
23414,128,17,0.0500,25.0403,138.0313
23415,112,14,0.0500,25.2999,163.0888
23416,56,11,0.0500,25.0556,259.8805
23417,55,12,0.0500,25.3561,207.9403
23418,72,14,0.0500,26.4190,184.1761
23419,53,11,0.0500,26.1193,188.3607
23420,99,15,0.0500,28.1867,190.3738
23421,161,22,0.0500,26.7654,208.2695
23422,73,14,0.0500,30.1622,222.7181
23423,186,23,0.0500,26.9795,218.4414
23424,39,10,0.0500,26.1847,184.5467
23425,461,26,0.0500,27.1074,184.8106
23426,61,14,0.0500,26.5919,210.8611
23427,97,15,0.0500,26.4003,209.7155
23428,72,14,0.0500,28.0500,192.2537
23429,24,6,0.0500,23.7237,186.7779
23430,56,12,0.0500,26.9886,223.0942
23431,41,10,0.0500,25.7842,192.7948
23432,177,18,0.0500,23.2918,229.5518
23433,53,11,0.0500,23.5331,231.2915
23434,61,13,0.0500,25.2948,204.0204
23435,42,11,0.0500,24.7897,222.6072
23436,36,9,0.0500,24.7320,165.7906
23437,77,15,0.0500,25.8866,211.3297
23438,39,9,0.0500,24.5574,227.9785
23439,97,17,0.0500,25.4878,204.5602
23440,37,11,0.0500,26.2899,225.8675
23441,58,11,0.0500,26.3495,201.2659
23442,49,10,0.0500,29.0119,201.4104
23443,84,16,0.0500,26.0677,190.9786
23444,47,9,0.0500,28.6782,155.1797
23445,121,16,0.0500,24.9993,150.8354
23446,29,8,0.0500,26.3423,168.4481
23447,74,14,0.0500,25.5230,172.9509
23448,55,11,0.0500,25.3344,239.7861
23449,37,8,0.0500,31.1399,143.1137
23450,81,15,0.0500,25.6125,210.4272
23451,42,10,0.0500,24.2601,219.6926
23452,44,12,0.0500,27.4032,229.7930
23453,71,13,0.0500,23.7047,179.6483
23454,62,15,0.0500,26.5193,186.9100
23455,169,16,0.0500,25.5838,143.3666
23456,65,13,0.0500,25.2642,189.6189
23457,37,10,0.0500,28.6854,258.4639
23458,63,14,0.0500,28.9813,194.1081
23459,57,12,0.0500,25.1146,204.5439
23460,53,12,0.0500,23.5554,207.9495
23461,43,10,0.0500,23.4217,283.0998
23462,52,12,0.0500,26.9012,161.4496
23463,73,14,0.0500,25.6878,217.2852
23464,55,10,0.0500,24.6601,221.3555
23465,85,14,0.0500,28.9849,141.4264
23466,50,10,0.0500,25.1890,170.1805
23467,49,11,0.0500,27.4055,206.6651
23468,171,19,0.0500,25.7389,192.8837
23469,173,20,0.0500,25.4606,194.0480
23470,90,14,0.0500,24.4964,237.6810
23471,68,13,0.0500,26.2984,218.0478
23472,52,11,0.0500,28.2586,193.8216
23473,35,10,0.0500,25.4346,168.8820
23474,51,10,0.0500,27.3679,248.9688
23475,143,18,0.0500,26.3797,147.6231
23476,60,13,0.0500,23.2097,200.3008
23477,44,12,0.0500,21.9746,183.3622
23478,314,22,0.0500,24.7466,168.8860
23479,45,9,0.0500,23.5344,235.9710
23480,41,10,0.0500,20.9025,181.5663
23481,84,13,0.0500,24.1163,286.3325
23482,32,7,0.0500,23.9085,170.8405
23483,60,12,0.0500,26.4056,230.0842
23484,53,11,0.0500,25.2434,187.7589
23485,59,12,0.0500,25.3587,202.2306
23486,157,21,0.0500,26.8585,231.4203
23487,36,7,0.0500,25.3954,206.8428
23488,58,12,0.0500,27.8461,175.5959
23489,60,10,0.0500,25.9645,229.9043
23490,53,11,0.0500,26.4744,219.6812
23491,53,10,0.0500,23.3534,200.3116
23492,302,26,0.0500,23.8422,143.8487
23493,182,17,0.0500,26.7494,175.4450
23494,63,13,0.0500,25.4074,190.9274
23495,57,12,0.0500,23.8089,195.3525
23496,774,29,0.0500,25.2773,206.2784
23497,69,11,0.0500,25.0543,223.0661
23498,591,31,0.0500,26.2809,147.9182
23499,30,8,0.0500,24.4966,215.5851
23500,28,6,0.0500,25.4468,149.4535
23501,126,16,0.0500,23.1252,176.9907
23502,369,34,0.0500,25.1771,164.9355
23503,700,38,0.0500,25.9007,203.2405
23504,58,9,0.0500,27.1913,115.7866
23505,583,35,0.0500,26.0504,218.1484
23506,71,13,0.0500,25.8084,187.2786
23507,57,12,0.0500,26.2442,224.3146
23508,43,10,0.0500,24.9940,168.6070
23509,41,10,0.0500,26.0032,182.7088
23510,83,14,0.0500,27.6737,179.3688
23511,237,25,0.0500,24.8039,176.1032
23512,53,11,0.0500,28.1487,184.1969
23513,132,19,0.0500,24.4096,136.8445
23514,177,19,0.0500,26.5736,223.8067
23515,34,8,0.0500,25.9326,213.2191
23516,41,9,0.0500,23.9786,175.6412
23517,44,11,0.0500,26.6384,159.7260
23518,291,19,0.0500,25.4014,220.4352
23519,332,19,0.0500,25.7124,181.9572
23520,48,10,0.0500,25.2251,169.0147
23521,120,15,0.0500,25.4271,194.4923
23522,104,15,0.0500,24.4580,155.4745
23523,83,13,0.0500,25.4789,214.7462
23524,45,7,0.0500,25.7914,189.8571
23525,90,15,0.0500,27.8666,157.0754
23526,43,11,0.0500,23.8542,179.9766
23527,145,19,0.0500,24.6009,179.6016
23528,55,11,0.0500,23.0196,166.6928
23529,53,12,0.0500,25.6764,201.5674
23530,72,11,0.0500,25.2849,228.8761
23531,39,11,0.0500,24.8890,203.4744
23532,114,14,0.0500,26.1556,151.8263
23533,24,6,0.0500,27.8396,209.0020
23534,37,10,0.0500,26.8258,244.8378
23535,115,13,0.0500,25.4246,170.3260
23536,36,8,0.0500,25.3892,236.3979
23537,92,16,0.0500,28.0795,208.4139
23538,204,24,0.0500,26.4549,231.3520
23539,39,11,0.0500,25.1569,199.7261
23540,113,15,0.0500,26.5928,141.9559
23541,53,11,0.0500,25.4018,240.5029
23542,262,24,0.0500,26.9326,313.0207
23543,22,6,0.0500,26.7941,226.1990
23544,38,9,0.0500,28.4069,251.6630
23545,53,11,0.0500,23.9599,150.1565
23546,87,15,0.0500,23.8709,160.4225
23547,55,12,0.0500,25.0458,155.8672
23548,92,16,0.0500,23.5237,192.6505
23549,47,9,0.0500,28.8882,209.9746
23550,638,35,0.0500,25.5682,143.0977
23551,91,15,0.0500,26.5018,126.1395
23552,57,13,0.0500,25.1843,166.3799
23553,219,21,0.0500,25.9917,134.5824
23554,192,19,0.0500,27.5951,207.3515
23555,38,9,0.0500,25.6422,206.3082
23556,35,8,0.0500,25.7515,245.8472
23557,188,23,0.0500,25.8259,260.8965
23558,85,15,0.0500,25.4733,166.3245
23559,75,12,0.0500,25.6842,209.1289
23560,444,26,0.0500,26.9100,212.8538
23561,53,10,0.0500,27.2435,169.8696
23562,44,9,0.0500,24.9600,178.3728
23563,35,8,0.0500,25.7680,192.0993
23564,51,11,0.0500,24.2061,266.5737
23565,190,22,0.0500,26.1515,186.8888
23566,77,14,0.0500,23.2166,264.1631
23567,80,15,0.0500,24.5793,200.9106
23568,57,13,0.0500,27.1618,219.6229
23569,122,15,0.0500,27.2759,196.5827
23570,91,13,0.0500,24.9185,143.2303
23571,64,12,0.0500,27.3012,171.7461
23572,165,15,0.0500,27.8126,228.3510
23573,126,16,0.0500,26.2666,163.9044
23574,76,12,0.0500,26.8884,148.1169
23575,56,11,0.0500,27.6238,163.6147
23576,33,6,0.0500,23.4349,237.0362
23577,35,7,0.0500,27.3736,208.9087
23578,53,12,0.0500,26.5208,203.3722
23579,110,14,0.0500,28.3354,187.3853
23580,58,11,0.0500,28.4535,151.5741
23581,52,11,0.0500,27.2859,198.5416
23582,32,8,0.0500,25.4752,188.0831
23583,40,11,0.0500,26.3128,92.7545
23584,37,11,0.0500,26.0887,216.1501
23585,574,30,0.0500,25.1635,129.9502
23586,88,14,0.0500,25.6098,218.2663
23587,72,13,0.0500,24.7924,237.7529
23588,44,13,0.0500,27.9197,220.1797
23589,113,15,0.0500,27.2921,160.8215
23590,28,6,0.0500,25.5175,246.5232
23591,86,15,0.0500,27.6457,189.8106
23592,25,6,0.0500,27.6737,186.7036
23593,34,8,0.0500,27.5568,206.9626
23594,62,12,0.0500,25.3922,188.1559
23595,923,35,0.0500,26.4840,198.6848
23596,41,10,0.0500,24.0550,207.4589
23597,89,14,0.0500,24.8488,175.5872
23598,67,15,0.0500,28.9267,171.6550
23599,170,22,0.0500,26.5358,197.6772
23600,176,18,0.0500,26.4439,146.5654
23601,68,12,0.0500,26.3758,153.6974
23602,55,11,0.0500,23.4286,251.7714
23603,119,16,0.0500,25.5957,155.5099
23604,55,12,0.0500,27.7789,269.5429
23605,34,10,0.0500,23.9415,220.0984
23606,483,33,0.0500,25.5348,191.2300
23607,167,17,0.0500,26.6195,169.4402
23608,35,7,0.0500,28.7405,192.7245
23609,220,25,0.0500,27.0662,178.4838
23610,54,12,0.0500,25.9672,186.5351
23611,32,8,0.0500,27.9192,174.1019
23612,54,11,0.0500,25.0843,148.9692
23613,162,16,0.0500,24.9743,170.2822
23614,98,16,0.0500,25.8619,114.1658
23615,35,10,0.0500,24.8069,244.7443
23616,163,20,0.0500,26.5538,214.5259
23617,78,15,0.0500,26.9166,258.0671
23618,42,12,0.0500,26.0763,302.1140
23619,36,9,0.0500,28.6870,216.5992
23620,56,12,0.0500,25.0906,234.5300
23621,36,9,0.0500,27.9718,210.6785
23622,42,12,0.0500,26.0891,186.4412
23623,25,7,0.0500,25.0989,273.1129
23624,221,21,0.0500,24.9435,127.6441
23625,78,15,0.0500,28.6672,200.4877
23626,35,9,0.0500,27.9979,235.3957
23627,50,11,0.0500,27.6630,171.0854
23628,37,9,0.0500,27.2632,162.6190
23629,67,13,0.0500,22.9805,154.8485
23630,78,12,0.0500,28.8273,211.1723
23631,31,8,0.0500,25.2980,181.1261
23632,119,13,0.0500,26.0379,184.6387
23633,39,9,0.0500,23.2896,162.3429
23634,43,11,0.0500,26.1822,178.3103
23635,40,10,0.0500,25.5638,252.3923
23636,175,18,0.0500,25.5018,193.8181
23637,43,11,0.0500,27.9559,219.3956
23638,40,11,0.0500,26.2638,236.8135
23639,40,8,0.0500,26.4966,219.4304
23640,90,15,0.0500,25.5642,171.2023
23641,286,21,0.0500,26.6077,173.6778
23642,48,10,0.0500,28.9069,214.3889
23643,54,11,0.0500,26.8400,176.5230
23644,98,15,0.0500,27.2690,241.9254
23645,322,27,0.0500,27.7077,245.3672
23646,42,11,0.0500,26.5818,223.1558
23647,50,11,0.0500,27.5817,195.3471
23648,59,13,0.0500,25.5396,176.5432
23649,59,13,0.0500,28.3387,222.6543
23650,39,11,0.0500,27.7405,242.0347
23651,54,11,0.0500,26.7487,174.0285
23652,52,12,0.0500,26.8335,226.5087
23653,75,14,0.0500,27.2257,221.0125
23654,38,10,0.0500,26.3810,232.6248
23655,77,16,0.0500,25.2892,197.4251
23656,84,13,0.0500,27.0997,196.7039
23657,32,7,0.0500,22.6389,190.7712
23658,17,4,0.0500,21.4234,241.6106
23659,35,9,0.0500,25.7836,219.5777
23660,137,19,0.0500,26.6428,211.1050
23661,168,19,0.0500,26.8493,179.8418
23662,80,13,0.0500,24.9839,162.8972
23663,84,12,0.0500,25.8201,214.8773
23664,189,20,0.0500,26.2877,167.7993
23665,441,30,0.0500,25.9279,132.1073
23666,151,15,0.0500,24.7638,180.8278
23667,83,13,0.0500,26.0827,186.6519
23668,74,14,0.0500,25.2194,209.9509
23669,86,13,0.0500,25.6091,150.3433
23670,35,8,0.0500,25.3280,183.2941
23671,40,9,0.0500,22.8668,176.1845
23672,33,7,0.0500,25.8636,184.1699
23673,36,8,0.0500,24.4030,286.9095
23674,43,12,0.0500,27.4738,231.1195
23675,67,14,0.0500,23.6965,216.3364
23676,133,18,0.0500,24.5887,164.6518
23677,36,9,0.0500,25.3779,196.0976
23678,67,13,0.0500,22.9491,162.6054
23679,106,17,0.0500,25.5127,193.2479
23680,78,13,0.0500,23.0352,167.3330
23681,31,7,0.0500,24.7404,114.9379
23682,43,12,0.0500,25.6344,179.4102
23683,75,11,0.0500,25.8867,176.9338
23684,58,13,0.0500,24.1205,195.1556
23685,91,15,0.0500,25.2997,135.8308
23686,256,26,0.0500,29.1293,148.8550
23687,64,15,0.0500,25.2363,220.7981
23688,50,11,0.0500,26.5338,207.8481
23689,32,8,0.0500,25.0292,155.5975
23690,52,9,0.0500,26.1653,170.3714
23691,36,10,0.0500,27.4119,174.9849
23692,56,11,0.0500,25.1327,118.5471
23693,560,27,0.0500,25.4097,145.5574
23694,34,7,0.0500,25.6591,215.5130
23695,171,16,0.0500,25.9159,187.5550
23696,50,11,0.0500,24.0005,215.7772
23697,51,9,0.0500,26.9343,174.4431
23698,58,13,0.0500,25.5338,190.5655
23699,39,10,0.0500,27.0775,251.9854
23700,78,16,0.0500,24.9300,162.2606
23701,58,12,0.0500,24.3007,219.2690
23702,35,9,0.0500,26.4039,200.0833
23703,172,18,0.0500,25.7250,116.2022
23704,38,10,0.0500,23.6097,240.4740
23705,77,12,0.0500,27.4272,222.4734
23706,261,24,0.0500,24.9867,232.0931
23707,186,17,0.0500,27.1013,180.4692
23708,101,16,0.0500,24.5457,185.7593
23709,386,25,0.0500,26.5089,177.9723
23710,102,20,0.0500,28.7194,190.1432
23711,60,12,0.0500,24.1544,148.7948
23712,74,10,0.0500,25.0049,192.5786
23713,30,7,0.0500,25.6846,225.1663
23714,33,9,0.0500,24.5987,203.2074
23715,129,16,0.0500,25.4990,280.4535
23716,140,19,0.0500,24.5356,155.9161
23717,39,9,0.0500,24.4770,232.0292
23718,42,10,0.0500,26.0843,155.4273
23719,125,17,0.0500,23.6981,172.5847
23720,42,10,0.0500,27.5779,201.5880
23721,50,12,0.0500,24.4329,245.6508
23722,43,11,0.0500,24.2199,191.5025
23723,394,26,0.0500,25.9453,189.5602
23724,92,14,0.0500,26.9459,169.2902
23725,37,10,0.0500,26.3655,243.3660
23726,179,19,0.0500,23.0985,107.6769
23727,51,10,0.0500,25.6600,310.6659
23728,52,11,0.0500,23.0823,236.8411
23729,89,14,0.0500,24.6542,187.2545
23730,42,11,0.0500,24.0711,159.0317
23731,28,7,0.0500,23.3255,163.0992
23732,57,11,0.0500,27.8326,155.3335
23733,74,14,0.0500,26.4650,208.1286
23734,140,17,0.0500,26.6914,177.1781
23735,238,21,0.0500,26.4574,144.6910
23736,314,22,0.0500,25.3277,105.9658
23737,74,12,0.0500,25.6750,225.2776
23738,51,10,0.0500,30.3209,218.0982
23739,61,13,0.0500,25.8611,227.6885
23740,30,8,0.0500,24.6349,239.1573
23741,48,9,0.0500,27.1115,208.3963
23742,284,22,0.0500,26.0793,227.9151
23743,60,13,0.0500,24.9737,198.4641
23744,39,10,0.0500,26.1873,226.9435
23745,37,9,0.0500,25.6234,115.0473
23746,65,10,0.0500,25.0710,242.9842
23747,34,8,0.0500,26.7413,194.5330
23748,40,11,0.0500,27.7893,162.8777
23749,56,12,0.0500,23.6201,230.2946
23750,34,9,0.0500,28.2336,220.6114
23751,32,8,0.0500,26.1555,182.2230
23752,26,6,0.0500,24.2737,199.8988
23753,40,11,0.0500,23.7358,205.9814
23754,37,10,0.0500,23.5212,230.5937
23755,66,15,0.0500,26.3199,227.3899
23756,53,11,0.0500,27.0358,159.1168
23757,32,8,0.0500,25.8185,190.3943
23758,58,12,0.0500,24.7706,172.6448
23759,40,10,0.0500,26.0116,225.4314
23760,37,10,0.0500,27.9010,263.1231
23761,124,14,0.0500,25.1671,129.3428
23762,36,9,0.0500,22.2367,174.1218
23763,55,12,0.0500,24.9978,187.3294
23764,77,14,0.0500,25.9478,203.0188
23765,36,8,0.0500,27.0792,221.9536
23766,26,5,0.0500,24.0409,213.0885
23767,39,10,0.0500,23.5797,238.5854
23768,37,9,0.0500,24.5975,211.4667
23769,81,13,0.0500,29.8377,194.8822
23770,34,8,0.0500,25.3258,144.5681
23771,77,17,0.0500,27.6087,213.1169
23772,37,9,0.0500,23.8304,164.3189
23773,52,9,0.0500,24.6609,175.9377
23774,58,14,0.0500,25.5545,194.9117
23775,43,9,0.0500,31.0832,172.4418
23776,37,11,0.0500,25.6051,278.9977
23777,508,41,0.0500,26.5803,207.4911
23778,35,9,0.0500,25.5799,231.2921
23779,44,9,0.0500,26.8240,220.9642
23780,226,25,0.0500,25.9299,144.3942
23781,181,18,0.0500,22.4370,169.4608
23782,58,11,0.0500,23.7593,115.3829
23783,305,22,0.0500,26.5543,190.4778
23784,82,15,0.0500,25.8878,243.9024
23785,72,15,0.0500,26.4486,301.5974
23786,76,15,0.0500,26.2645,197.3314
23787,118,18,0.0500,25.2966,195.5470
23788,363,21,0.0500,25.3831,192.7815
23789,35,10,0.0500,25.6199,241.1063
23790,236,22,0.0500,27.4262,118.8956
23791,795,42,0.0500,26.8334,182.0226
23792,355,33,0.0500,24.0495,167.5984
23793,43,10,0.0500,26.8166,264.9503
23794,37,9,0.0500,23.2000,245.4838
23795,33,9,0.0500,23.6921,236.7590
23796,87,13,0.0500,25.9213,144.4187
23797,56,11,0.0500,26.4750,197.8066
23798,231,21,0.0500,28.5154,238.8022
23799,61,14,0.0500,23.9451,241.9878
23800,256,26,0.0500,25.1448,285.2859
23801,117,14,0.0500,24.5215,240.1565
23802,35,9,0.0500,28.4205,211.2385
23803,686,36,0.0500,25.7903,123.6119
23804,52,10,0.0500,24.1917,177.3703
23805,29,6,0.0500,23.1085,212.7175
23806,38,8,0.0500,24.9579,167.2929
23807,38,11,0.0500,26.3893,258.0982
23808,43,11,0.0500,23.3870,230.7992
23809,36,8,0.0500,25.5083,223.7668
23810,153,16,0.0500,25.4997,176.8233
23811,52,9,0.0500,25.5038,144.9612
23812,32,8,0.0500,24.5963,235.1126
23813,124,20,0.0500,25.7634,123.1928
23814,49,10,0.0500,25.9964,187.2226
23815,53,11,0.0500,28.3288,214.9680
23816,70,12,0.0500,24.6168,264.9348
23817,89,14,0.0500,24.4745,167.6110
23818,229,18,0.0500,27.5936,197.6163
23819,36,11,0.0500,24.0429,279.6363
23820,54,10,0.0500,25.2600,196.3105
23821,40,11,0.0500,25.8242,199.0190
23822,21,6,0.0500,21.5595,221.9685
23823,99,15,0.0500,26.4926,216.4664
23824,41,10,0.0500,24.2671,150.9390
23825,34,8,0.0500,23.9982,151.3564
23826,58,12,0.0500,27.6387,152.3784
23827,54,11,0.0500,25.6287,183.1153
23828,170,17,0.0500,25.8225,184.2666
23829,54,10,0.0500,24.8849,187.5958
23830,38,9,0.0500,26.3849,123.9018
23831,33,8,0.0500,25.2564,184.7617
23832,180,19,0.0500,24.4736,217.7464
23833,59,12,0.0500,22.2955,182.0635
23834,62,13,0.0500,25.8369,213.4981
23835,39,12,0.0500,25.1122,199.6528
23836,77,10,0.0500,25.0777,134.4682
23837,42,11,0.0500,24.6909,209.3941
23838,94,14,0.0500,26.1258,231.9397
23839,84,13,0.0500,24.3044,152.0150
23840,58,11,0.0500,26.0127,209.7126
23841,31,8,0.0500,23.9881,174.5931
23842,49,11,0.0500,27.2695,186.7989
23843,226,19,0.0500,25.8907,184.9910
23844,1690,43,0.0500,26.2280,166.4581
23845,69,13,0.0500,25.3086,228.9501
23846,37,9,0.0500,25.8693,207.9562
23847,106,19,0.0500,26.4905,263.5157
23848,25,6,0.0500,22.9670,207.7566
23849,224,20,0.0500,25.9582,158.8624
23850,38,10,0.0500,26.9976,205.3057
23851,46,7,0.0500,24.4210,210.4901
23852,56,12,0.0500,26.9367,205.3158
23853,56,11,0.0500,25.4248,222.6257
23854,53,10,0.0500,28.4657,170.8728
23855,297,26,0.0500,24.8561,174.2295
23856,46,12,0.0500,25.8344,225.7536
23857,133,17,0.0500,25.7355,184.8574
23858,57,12,0.0500,27.4673,234.0591
23859,32,10,0.0500,26.2991,259.2967
23860,37,10,0.0500,24.1654,303.1570
23861,44,11,0.0500,23.5940,151.3810
23862,77,12,0.0500,23.5490,188.8286
23863,45,9,0.0500,26.1838,204.8141
23864,40,10,0.0500,24.4400,189.3817
23865,30,7,0.0500,29.1470,196.1509
23866,102,16,0.0500,26.8725,226.2646
23867,38,10,0.0500,24.5538,194.5602
23868,59,12,0.0500,24.3420,147.5037
23869,35,8,0.0500,26.0110,138.5308
23870,32,6,0.0500,27.4296,221.5252
23871,38,10,0.0500,26.3224,182.6834
23872,51,10,0.0500,27.0729,180.2750
23873,136,15,0.0500,28.1123,231.4284
23874,36,9,0.0500,25.2070,250.6270
23875,85,13,0.0500,26.4541,166.0717
23876,40,9,0.0500,24.0311,207.8951
23877,38,9,0.0500,25.7534,213.4232
23878,59,13,0.0500,26.8144,202.9833
23879,35,9,0.0500,25.3411,210.3716
23880,57,11,0.0500,26.6466,188.5118
23881,35,9,0.0500,24.8683,166.3293
23882,35,9,0.0500,26.0249,220.4507
23883,39,9,0.0500,26.1781,177.5013
23884,32,8,0.0500,27.2944,211.7953
23885,140,17,0.0500,26.9728,151.8236
23886,291,21,0.0500,26.7977,138.8657
23887,29,6,0.0500,23.0412,238.6071
23888,257,23,0.0500,25.8913,155.1338
23889,80,15,0.0500,24.3842,155.8026
23890,57,11,0.0500,27.1279,194.9853
23891,20,5,0.0500,23.9605,198.1480
