episode,score,steps,epsilon,lr,loss,avg_v,grad_norm
11102,162,15,0.1000,0.00000837,29.6305,964.9822,0.0000
11103,47,9,0.1000,0.00000836,23.2340,962.7105,0.0000
11104,160,18,0.1000,0.00000836,27.8205,966.3768,0.0000
11105,167,16,0.1000,0.00000836,37.1732,976.9861,0.0000
11106,36,8,0.1000,0.00000835,32.1173,966.0081,0.0000
11107,382,30,0.1000,0.00000835,23.7219,976.7793,0.0000
11108,135,17,0.1000,0.00000835,26.6886,974.9580,0.0000
11109,82,13,0.1000,0.00000834,36.9040,960.2584,0.0000
11110,104,17,0.1000,0.00000834,34.7166,967.8869,0.0000
11111,217,16,0.1000,0.00000833,27.6016,975.8717,0.0000
11112,79,12,0.1000,0.00000833,34.2572,968.8551,0.0000
11113,379,25,0.1000,0.00000833,32.9218,976.3533,0.0000
11114,39,8,0.1000,0.00000832,43.4126,964.3558,0.0000
11115,618,40,0.1000,0.00000832,38.0317,977.4117,0.0000
11116,111,15,0.1000,0.00000831,19.3541,973.3118,0.0000
11117,201,24,0.1000,0.00000831,37.0734,981.8275,0.0000
11118,166,16,0.1000,0.00000831,40.2107,973.9127,0.0000
11119,48,8,0.1000,0.00000830,21.9749,965.1910,0.0000
11120,51,10,0.1000,0.00000830,26.0263,970.4308,0.0000
11121,707,34,0.1000,0.00000830,37.4768,985.4523,0.0000
11122,57,12,0.1000,0.00000829,38.2081,965.9330,0.0000
11123,110,12,0.1000,0.00000829,45.0351,973.5832,0.0000
11124,142,16,0.1000,0.00000828,46.7179,975.8875,0.0000
11125,54,13,0.1000,0.00000828,35.3005,977.8074,0.0000
11126,79,13,0.1000,0.00000828,40.9016,965.0770,0.0000
11127,53,10,0.1000,0.00000827,20.6030,963.1667,0.0000
11128,37,10,0.1000,0.00000827,33.5656,960.1028,0.0000
11129,39,10,0.1000,0.00000827,32.7829,959.4359,0.0000
11130,48,11,0.1000,0.00000826,28.3386,965.2205,0.0000
11131,183,19,0.1000,0.00000826,36.0791,976.0121,0.0000
11132,123,18,0.1000,0.00000826,40.4088,963.0047,0.0000
11133,85,11,0.1000,0.00000825,55.0502,974.6315,0.0000
11134,575,31,0.1000,0.00000825,38.8458,988.7556,0.0000
11135,269,22,0.1000,0.00000824,34.4251,976.9610,0.0000
11136,42,11,0.1000,0.00000824,33.6010,976.2469,0.0000
11137,125,17,0.1000,0.00000824,26.5032,965.0810,0.0000
11138,70,14,0.1000,0.00000823,20.2193,971.4040,0.0000
11139,118,16,0.1000,0.00000823,31.2118,966.6459,0.0000
11140,31,8,0.1000,0.00000822,27.7501,956.4132,0.0000
11141,201,26,0.1000,0.00000822,29.4942,972.9309,0.0000
11142,463,27,0.1000,0.00000822,40.7220,975.6003,0.0000
11143,423,29,0.1000,0.00000821,40.0346,989.0951,0.0000
11144,112,15,0.1000,0.00000821,24.5812,976.2488,0.0000
11145,104,17,0.1000,0.00000821,37.3763,967.0993,0.0000
11146,121,19,0.1000,0.00000820,28.4984,981.3403,0.0000
11147,627,43,0.1000,0.00000820,37.7236,980.4784,0.0000
11148,81,13,0.1000,0.00000819,29.3042,978.7220,0.0000
11149,607,36,0.1000,0.00000819,38.3903,984.2384,0.0000
11150,53,12,0.1000,0.00000819,25.6697,962.3702,0.0000
11151,412,30,0.1000,0.00000818,50.3734,979.7545,0.0000
11152,86,15,0.1000,0.00000818,21.0129,973.9341,0.0000
11153,1293,53,0.1000,0.00000818,33.3615,987.4366,0.0000
11154,37,9,0.1000,0.00000817,22.1670,971.6105,0.0000
11155,167,20,0.1000,0.00000817,29.5059,974.4653,0.0000
11156,374,26,0.1000,0.00000817,33.5955,967.4459,0.0000
11157,328,29,0.1000,0.00000816,41.6423,978.5358,0.0000
11158,958,50,0.1000,0.00000816,26.1427,982.9504,0.0000
11159,166,18,0.1000,0.00000815,25.7993,972.0799,0.0000
11160,57,12,0.1000,0.00000815,39.0514,967.7838,0.0000
11161,563,37,0.1000,0.00000815,36.6241,979.7898,0.0000
11162,457,25,0.1000,0.00000814,38.6148,985.1599,0.0000
11163,32,8,0.1000,0.00000814,43.0657,965.5787,0.0000
11164,534,25,0.1000,0.00000814,31.6389,982.7230,0.0000
11165,479,29,0.1000,0.00000813,29.9545,985.9701,0.0000
11166,1707,44,0.1000,0.00000813,33.6328,1002.9321,0.0000
11167,44,12,0.1000,0.00000812,41.0696,968.4788,0.0000
11168,68,12,0.1000,0.00000812,26.0848,971.7572,0.0000
11169,32,9,0.1000,0.00000812,44.1586,969.2902,0.0000
11170,292,21,0.1000,0.00000811,38.7670,982.1151,0.0000
11171,791,34,0.1000,0.00000811,35.6204,988.6755,0.0000
11172,172,16,0.1000,0.00000810,31.4071,981.8088,0.0000
11173,50,11,0.1000,0.00000810,35.5442,973.4154,0.0000
11174,46,9,0.1000,0.00000810,36.0666,966.9506,0.0000
11175,180,20,0.1000,0.00000809,33.7287,970.7204,0.0000
11176,39,9,0.1000,0.00000809,30.2803,966.5876,0.0000
11177,54,12,0.1000,0.00000809,33.0510,969.6020,0.0000
11178,37,10,0.1000,0.00000808,24.3731,959.2923,0.0000
11179,638,41,0.1000,0.00000808,28.6739,987.0783,0.0000
11180,87,16,0.1000,0.00000807,33.0439,974.4464,0.0000
11181,173,21,0.1000,0.00000807,40.4879,970.4057,0.0000
11182,138,18,0.1000,0.00000807,22.7021,975.8368,0.0000
11183,61,12,0.1000,0.00000806,16.4061,976.6500,0.0000
11184,44,13,0.1000,0.00000806,41.3653,964.7265,0.0000
11185,81,11,0.1000,0.00000806,25.0082,966.8367,0.0000
11186,142,19,0.1000,0.00000805,27.1711,966.0092,0.0000
11187,84,13,0.1000,0.00000805,39.5655,970.6162,0.0000
11188,196,20,0.1000,0.00000805,33.3521,972.2951,0.0000
11189,330,25,0.1000,0.00000804,39.3486,982.6655,0.0000
11190,66,13,0.1000,0.00000804,43.0378,965.8976,0.0000
11191,64,10,0.1000,0.00000803,31.2667,970.7346,0.0000
11192,85,14,0.1000,0.00000803,35.8807,976.9537,0.0000
11193,32,9,0.1000,0.00000803,31.8292,970.9684,0.0000
11194,35,7,0.1000,0.00000802,21.2712,979.3310,0.0000
11195,450,38,0.1000,0.00000802,23.6829,984.7378,0.0000
11196,530,25,0.1000,0.00000801,45.2179,992.2225,0.0000
11197,33,8,0.1000,0.00000801,41.1042,965.8920,0.0000
11198,56,13,0.1000,0.00000801,37.1029,962.6093,0.0000
11199,168,15,0.1000,0.00000800,36.7439,974.2528,0.0000
11200,304,20,0.1000,0.00000800,36.5426,981.1538,0.0000
11201,89,15,0.1000,0.00000800,29.6179,975.8618,0.0000
11202,127,18,0.1000,0.00000799,31.4115,976.6220,0.0000
11203,295,22,0.1000,0.00000799,24.2837,979.1533,0.0000
11204,169,17,0.1000,0.00000798,24.4267,987.9013,0.0000
11205,139,17,0.1000,0.00000798,32.7458,983.3983,0.0000
11206,83,14,0.1000,0.00000798,39.8547,974.7942,0.0000
11207,117,15,0.1000,0.00000797,23.3100,968.2690,0.0000
11208,539,25,0.1000,0.00000797,28.6139,976.9103,0.0000
11209,112,14,0.1000,0.00000797,30.7917,970.2528,0.0000
11210,68,11,0.1000,0.00000796,44.8188,982.3465,0.0000
11211,57,6,0.1000,0.00000796,40.8224,977.9781,0.0000
11212,453,31,0.1000,0.00000796,30.1217,983.2854,0.0000
11213,99,16,0.1000,0.00000795,30.4883,972.7535,0.0000
11214,39,9,0.1000,0.00000795,40.0283,969.5445,0.0000
11215,44,12,0.1000,0.00000794,43.6131,965.7456,0.0000
11216,294,20,0.1000,0.00000794,29.5734,988.4677,0.0000
11217,288,22,0.1000,0.00000794,38.7726,975.6545,0.0000
11218,331,27,0.1000,0.00000793,34.6407,978.0105,0.0000
11219,289,26,0.1000,0.00000793,35.2479,986.7601,0.0000
11220,83,14,0.1000,0.00000792,35.7152,983.9714,0.0000
11221,230,22,0.1000,0.00000792,31.4477,979.9961,0.0000
11222,598,30,0.1000,0.00000792,31.1669,984.8186,0.0000
11223,110,13,0.1000,0.00000791,24.6972,991.4082,0.0000
11224,287,26,0.1000,0.00000791,34.9595,984.8988,0.0000
11225,37,10,0.1000,0.00000791,22.1712,968.1505,0.0000
11226,1322,50,0.1000,0.00000790,32.0129,1000.7579,0.0000
11227,55,11,0.1000,0.00000790,57.2988,970.3477,0.0000
11228,80,14,0.1000,0.00000789,38.5009,984.3933,0.0000
11229,114,12,0.1000,0.00000789,22.1840,981.5160,0.0000
11230,207,23,0.1000,0.00000789,39.3648,979.5988,0.0000
11231,103,16,0.1000,0.00000788,20.9311,982.7250,0.0000
11232,81,14,0.1000,0.00000788,41.8216,971.3446,0.0000
11233,96,15,0.1000,0.00000788,36.2814,983.8499,0.0000
11234,80,15,0.1000,0.00000787,24.5984,979.5085,0.0000
11235,643,33,0.1000,0.00000787,35.9137,987.9195,0.0000
11236,126,18,0.1000,0.00000787,34.8179,984.2426,0.0000
11237,50,10,0.1000,0.00000786,35.9514,973.8160,0.0000
11238,179,19,0.1000,0.00000786,29.3403,986.6507,0.0000
11239,91,15,0.1000,0.00000785,31.7696,965.0064,0.0000
11240,79,15,0.1000,0.00000785,41.5914,976.7412,0.0000
11241,132,17,0.1000,0.00000785,39.6157,973.3744,0.0000
11242,346,27,0.1000,0.00000784,44.6348,993.4681,0.0000
11243,350,19,0.1000,0.00000784,25.9847,985.7714,0.0000
11244,1609,58,0.1000,0.00000783,28.2233,1000.2417,0.0000
11245,137,17,0.1000,0.00000783,25.1061,984.4501,0.0000
11246,150,18,0.1000,0.00000783,27.3247,981.5286,0.0000
11247,39,10,0.1000,0.00000782,30.9221,969.0299,0.0000
11248,365,28,0.1000,0.00000782,32.9992,984.1298,0.0000
11249,405,26,0.1000,0.00000782,26.0828,989.8791,0.0000
11250,88,13,0.1000,0.00000781,23.7412,979.5779,0.0000
11251,80,15,0.1000,0.00000781,43.7108,975.7279,0.0000
11252,38,10,0.1000,0.00000780,32.2242,963.2229,0.0000
11253,303,26,0.1000,0.00000780,39.3654,992.0989,0.0000
11254,289,22,0.1000,0.00000780,45.2448,977.6217,0.0000
11255,459,34,0.1000,0.00000779,35.9992,990.9881,0.0000
11256,546,19,0.1000,0.00000779,27.5928,996.3155,0.0000
11257,250,23,0.1000,0.00000779,26.9059,991.6221,0.0000
11258,40,10,0.1000,0.00000778,41.1595,962.6385,0.0000
11259,221,18,0.1000,0.00000778,40.5402,976.7326,0.0000
11260,38,10,0.1000,0.00000777,43.3922,970.8555,0.0000
11261,61,15,0.1000,0.00000777,39.2933,975.2389,0.0000
11262,563,43,0.1000,0.00000777,31.9482,992.3879,0.0000
11263,286,20,0.1000,0.00000776,40.4758,994.5998,0.0000
11264,206,21,0.1000,0.00000776,22.4542,984.2478,0.0000
11265,171,20,0.1000,0.00000776,40.6495,972.9784,0.0000
11266,155,20,0.1000,0.00000775,33.9377,979.7035,0.0000
11267,245,21,0.1000,0.00000775,34.2017,984.3324,0.0000
11268,111,13,0.1000,0.00000775,41.2803,979.7172,0.0000
11269,47,10,0.1000,0.00000774,20.6862,973.2849,0.0000
11270,294,20,0.1000,0.00000774,29.4083,988.7922,0.0000
11271,125,16,0.1000,0.00000773,28.0408,976.6699,0.0000
11272,122,17,0.1000,0.00000773,27.1652,988.1390,0.0000
11273,62,10,0.1000,0.00000773,46.9811,965.5597,0.0000
11274,567,31,0.1000,0.00000772,32.2119,994.8250,0.0000
11275,876,41,0.1000,0.00000772,28.2355,990.5944,0.0000
11276,150,23,0.1000,0.00000772,24.6750,977.2264,0.0000
11277,321,32,0.1000,0.00000771,37.6690,979.9488,0.0000
11278,40,10,0.1000,0.00000771,37.3660,978.7928,0.0000
11279,56,11,0.1000,0.00000770,39.9516,977.2702,0.0000
11280,68,12,0.1000,0.00000770,18.5458,981.6948,0.0000
11281,162,15,0.1000,0.00000770,18.8127,985.3887,0.0000
11282,36,10,0.1000,0.00000769,24.9337,972.8185,0.0000
11283,115,14,0.1000,0.00000769,20.8127,977.1270,0.0000
11284,26,5,0.1000,0.00000768,39.0523,972.2104,0.0000
11285,78,11,0.1000,0.00000768,65.2555,983.7043,0.0000
11286,104,20,0.1000,0.00000768,38.8847,988.2533,0.0000
11287,196,20,0.1000,0.00000767,42.4708,985.4598,0.0000
11288,71,9,0.1000,0.00000767,22.2764,976.3290,0.0000
11289,1556,43,0.1000,0.00000767,39.7274,1014.7344,0.0000
11290,156,15,0.1000,0.00000766,34.2439,984.8034,0.0000
11291,37,10,0.1000,0.00000766,33.3565,974.4248,0.0000
11292,36,8,0.1000,0.00000766,32.8220,972.3032,0.0000
11293,285,26,0.1000,0.00000765,34.7063,988.1569,0.0000
11294,164,16,0.1000,0.00000765,39.6842,981.4852,0.0000
11295,163,16,0.1000,0.00000764,43.8667,984.0890,0.0000
11296,75,10,0.1000,0.00000764,24.2228,977.4033,0.0000
11297,166,18,0.1000,0.00000764,34.8007,980.4793,0.0000
11298,104,15,0.1000,0.00000763,30.6501,980.0552,0.0000
11299,124,16,0.1000,0.00000763,43.4304,973.1701,0.0000
11300,83,12,0.1000,0.00000763,33.7054,983.2007,0.0000
11301,61,12,0.1000,0.00000762,26.1364,968.3307,0.0000
11302,1763,51,0.1000,0.00000762,33.2938,999.4973,0.0000
11303,97,14,0.1000,0.00000761,34.1039,976.0927,0.0000
11304,29,8,0.1000,0.00000761,29.9713,966.6451,0.0000
11305,439,38,0.1000,0.00000761,34.6536,989.0511,0.0000
11306,90,15,0.1000,0.00000760,39.5411,977.4971,0.0000
11307,144,20,0.1000,0.00000760,30.3203,979.3468,0.0000
11308,60,14,0.1000,0.00000759,25.7384,983.4108,0.0000
11309,154,15,0.1000,0.00000759,38.9763,980.9576,0.0000
11310,243,22,0.1000,0.00000759,22.4383,979.8774,0.0000
11311,51,11,0.1000,0.00000758,23.6627,980.7671,0.0000
11312,41,10,0.1000,0.00000758,29.9085,975.3039,0.0000
11313,99,15,0.1000,0.00000758,35.6391,974.4253,0.0000
11314,133,15,0.1000,0.00000757,40.7488,972.2469,0.0000
11315,35,8,0.1000,0.00000757,39.3943,965.6237,0.0000
11316,90,15,0.1000,0.00000756,32.9436,971.6817,0.0000
11317,168,17,0.1000,0.00000756,36.0692,982.0562,0.0000
11318,90,15,0.1000,0.00000756,34.3394,978.1906,0.0000
11319,48,9,0.1000,0.00000755,28.8551,983.5464,0.0000
11320,638,35,0.1000,0.00000755,31.0715,992.7202,0.0000
11321,477,46,0.1000,0.00000755,37.9687,986.1243,0.0000
11322,50,10,0.1000,0.00000754,42.8397,981.3104,0.0000
11323,563,38,0.1000,0.00000754,28.3745,993.0433,0.0000
11324,105,17,0.1000,0.00000754,26.6474,984.6794,0.0000
11325,76,14,0.1000,0.00000753,40.4865,980.0424,0.0000
11326,363,20,0.1000,0.00000753,38.0069,999.7412,0.0000
11327,41,8,0.1000,0.00000752,29.2436,979.4753,0.0000
11328,287,18,0.1000,0.00000752,32.2167,989.7389,0.0000
11329,154,18,0.1000,0.00000752,44.3552,977.5650,0.0000
11330,164,18,0.1000,0.00000751,44.1973,994.5136,0.0000
11331,715,40,0.1000,0.00000751,37.3918,999.2203,0.0000
11332,295,27,0.1000,0.00000750,30.8169,990.0873,0.0000
11333,223,22,0.1000,0.00000750,36.0577,986.6419,0.0000
11334,215,21,0.1000,0.00000750,35.6540,988.6665,0.0000
11335,88,16,0.1000,0.00000749,29.8253,982.3953,0.0000
11336,201,21,0.1000,0.00000749,37.1611,990.0747,0.0000
11337,223,22,0.1000,0.00000749,31.9494,986.6892,0.0000
11338,159,16,0.1000,0.00000748,22.9672,988.2878,0.0000
11339,394,31,0.1000,0.00000748,37.5708,986.7271,0.0000
11340,50,10,0.1000,0.00000747,35.0752,971.2837,0.0000
11341,409,29,0.1000,0.00000747,39.4160,986.4215,0.0000
11342,17,5,0.1000,0.00000747,54.0386,964.4589,0.0000
11343,772,28,0.1000,0.00000746,36.6389,1007.7339,0.0000
11344,57,11,0.1000,0.00000746,34.8688,989.5274,0.0000
11345,484,28,0.1000,0.00000746,25.2646,988.9290,0.0000
11346,119,17,0.1000,0.00000745,27.8136,985.4528,0.0000
11347,617,35,0.1000,0.00000745,31.6544,998.4093,0.0000
11348,1250,53,0.1000,0.00000745,35.0000,1003.8643,0.0000
11349,147,19,0.1000,0.00000744,28.7198,981.0180,0.0000
11350,108,14,0.1000,0.00000744,27.1489,985.6027,0.0000
11351,249,23,0.1000,0.00000743,32.0433,980.7310,0.0000
11352,100,16,0.1000,0.00000743,39.7999,981.3891,0.0000
11353,241,20,0.1000,0.00000743,26.5575,993.3267,0.0000
11354,543,30,0.1000,0.00000742,32.2397,1000.2168,0.0000
11355,106,17,0.1000,0.00000742,34.1733,1012.1337,0.0000
11356,131,17,0.1000,0.00000741,34.8071,980.8485,0.0000
11357,30,7,0.1000,0.00000741,28.2801,971.6993,0.0000
11358,178,16,0.1000,0.00000741,40.9579,992.8352,0.0000
11359,97,14,0.1000,0.00000740,22.7322,986.8578,0.0000
11360,37,9,0.1000,0.00000740,33.0539,988.1688,0.0000
11361,1194,34,0.1000,0.00000740,29.9966,1024.7136,0.0000
11362,35,10,0.1000,0.00000739,38.3446,974.8359,0.0000
11363,122,16,0.1000,0.00000739,28.9746,983.2819,0.0000
11364,48,11,0.1000,0.00000739,19.4496,975.8966,0.0000
11365,84,15,0.1000,0.00000738,25.9340,988.1198,0.0000
11366,170,18,0.1000,0.00000738,26.2323,984.4696,0.0000
11367,31,7,0.1000,0.00000737,18.1920,982.0061,0.0000
11368,303,28,0.1000,0.00000737,31.5083,984.8398,0.0000
11369,123,16,0.1000,0.00000737,41.4706,985.8321,0.0000
11370,463,32,0.1000,0.00000736,35.1260,1001.6876,0.0000
11371,563,35,0.1000,0.00000736,34.8360,991.0964,0.0000
11372,48,8,0.1000,0.00000735,31.9458,980.2901,0.0000
11373,367,24,0.1000,0.00000735,39.7917,998.4661,0.0000
11374,54,11,0.1000,0.00000735,34.0308,986.3718,0.0000
11375,123,13,0.1000,0.00000734,38.4839,997.3345,0.0000
11376,117,13,0.1000,0.00000734,47.1204,991.0204,0.0000
11377,158,19,0.1000,0.00000734,28.7029,986.6104,0.0000
11378,161,21,0.1000,0.00000733,41.6003,987.3333,0.0000
11379,82,14,0.1000,0.00000733,24.7379,985.1594,0.0000
11380,30,7,0.1000,0.00000732,32.0051,969.8839,0.0000
11381,47,11,0.1000,0.00000732,43.0455,979.0972,0.0000
11382,227,20,0.1000,0.00000732,39.1410,991.5293,0.0000
11383,324,23,0.1000,0.00000731,33.1428,999.2372,0.0000
11384,303,21,0.1000,0.00000731,49.9916,995.8959,0.0000
11385,46,9,0.1000,0.00000731,43.9616,984.5061,0.0000
11386,31,9,0.1000,0.00000730,46.4830,977.4746,0.0000
11387,81,13,0.1000,0.00000730,33.2159,986.6514,0.0000
11388,245,23,0.1000,0.00000730,28.3748,985.9979,0.0000
11389,118,15,0.1000,0.00000729,32.6602,982.2452,0.0000
11390,109,12,0.1000,0.00000729,22.2316,981.4878,0.0000
11391,349,23,0.1000,0.00000728,31.0604,999.8517,0.0000
11392,226,21,0.1000,0.00000728,29.2658,991.2662,0.0000
11393,458,32,0.1000,0.00000728,30.5708,1004.3124,0.0000
11394,104,18,0.1000,0.00000727,33.4243,989.0657,0.0000
11395,39,8,0.1000,0.00000727,36.9647,990.3565,0.0000
11396,223,18,0.1000,0.00000726,36.7873,993.0605,0.0000
11397,159,16,0.1000,0.00000726,28.7332,984.8072,0.0000
11398,79,14,0.1000,0.00000726,34.6137,986.9312,0.0000
11399,217,22,0.1000,0.00000725,33.4199,983.5085,0.0000
11400,36,9,0.1000,0.00000725,32.3450,975.5495,0.0000
11401,33,8,0.1000,0.00000725,24.9224,973.8951,0.0000
11402,201,20,0.1000,0.00000724,24.3133,985.9172,0.0000
11403,283,21,0.1000,0.00000724,37.5642,993.4732,0.0000
11404,79,13,0.1000,0.00000724,34.8830,979.4164,0.0000
11405,435,31,0.1000,0.00000723,35.1212,1004.6532,0.0000
11406,221,19,0.1000,0.00000723,32.1381,989.1462,0.0000
11407,40,9,0.1000,0.00000722,49.0206,983.5760,0.0000
11408,37,8,0.1000,0.00000722,40.8449,987.8215,0.0000
11409,170,17,0.1000,0.00000722,31.9770,986.1488,0.0000
11410,201,25,0.1000,0.00000721,30.3654,988.9668,0.0000
11411,290,19,0.1000,0.00000721,32.4501,995.4031,0.0000
11412,268,25,0.1000,0.00000721,19.6957,993.9939,0.0000
11413,54,11,0.1000,0.00000720,29.2217,980.2164,0.0000
11414,1027,32,0.1000,0.00000720,45.2732,1023.4742,0.0000
11415,125,16,0.1000,0.00000719,46.5501,995.0076,0.0000
11416,50,10,0.1000,0.00000719,38.0846,979.0121,0.0000
11417,695,30,0.1000,0.00000719,40.2844,1001.0464,0.0000
11418,109,11,0.1000,0.00000718,37.9084,992.5818,0.0000
11419,25,7,0.1000,0.00000718,33.4083,967.4004,0.0000
11420,585,33,0.1000,0.00000717,42.4817,1002.7977,0.0000
11421,49,9,0.1000,0.00000717,25.7717,984.9053,0.0000
11422,389,24,0.1000,0.00000717,30.0758,989.0288,0.0000
11423,58,12,0.1000,0.00000716,29.2766,987.4669,0.0000
11424,222,18,0.1000,0.00000716,31.0923,986.5066,0.0000
11425,156,15,0.1000,0.00000716,28.0093,990.1093,0.0000
11426,57,12,0.1000,0.00000715,32.7458,979.7319,0.0000
11427,224,19,0.1000,0.00000715,31.1691,985.4897,0.0000
11428,255,27,0.1000,0.00000715,27.6274,1001.9971,0.0000
11429,170,17,0.1000,0.00000714,36.6282,994.3568,0.0000
11430,128,18,0.1000,0.00000714,29.1212,987.5882,0.0000
11431,52,11,0.1000,0.00000713,28.8046,992.0688,0.0000
11432,296,20,0.1000,0.00000713,31.7873,997.3691,0.0000
11433,191,19,0.1000,0.00000713,34.3564,990.6203,0.0000
11434,309,23,0.1000,0.00000712,33.9793,1003.8074,0.0000
11435,557,28,0.1000,0.00000712,28.9034,1004.8147,0.0000
11436,152,17,0.1000,0.00000712,40.3138,993.1773,0.0000
11437,108,13,0.1000,0.00000711,34.7064,983.2356,0.0000
11438,51,9,0.1000,0.00000711,45.9950,991.4329,0.0000
11439,102,12,0.1000,0.00000710,35.0348,988.3419,0.0000
11440,80,12,0.1000,0.00000710,34.5519,991.4370,0.0000
11441,48,12,0.1000,0.00000710,30.9763,982.9211,0.0000
11442,538,23,0.1000,0.00000709,21.9970,1009.5461,0.0000
11443,32,8,0.1000,0.00000709,48.0340,975.9454,0.0000
11444,70,12,0.1000,0.00000708,43.6266,989.3388,0.0000
11445,50,11,0.1000,0.00000708,46.0016,986.4717,0.0000
11446,35,10,0.1000,0.00000708,24.1631,985.1902,0.0000
11447,36,9,0.1000,0.00000707,23.9297,978.8646,0.0000
11448,157,15,0.1000,0.00000707,30.8006,992.1348,0.0000
11449,57,13,0.1000,0.00000707,34.9778,984.6576,0.0000
11450,76,15,0.1000,0.00000706,30.0610,995.4973,0.0000
11451,178,18,0.1000,0.00000706,41.9289,992.6541,0.0000
11452,640,36,0.1000,0.00000705,30.9014,999.4480,0.0000
11453,287,24,0.1000,0.00000705,32.5239,999.0205,0.0000
11454,179,21,0.1000,0.00000705,25.0398,995.4626,0.0000
11455,81,12,0.1000,0.00000704,35.2801,988.5688,0.0000
11456,300,22,0.1000,0.00000704,32.5142,997.4417,0.0000
11457,54,12,0.1000,0.00000704,23.1741,987.9087,0.0000
11458,219,26,0.1000,0.00000703,27.0998,994.8183,0.0000
11459,335,24,0.1000,0.00000703,43.3930,994.5094,0.0000
11460,58,12,0.1000,0.00000703,38.5484,987.2749,0.0000
11461,285,19,0.1000,0.00000702,40.5173,999.4464,0.0000
11462,471,27,0.1000,0.00000702,32.5952,997.0583,0.0000
11463,281,20,0.1000,0.00000701,36.8299,1003.4541,0.0000
11464,37,11,0.1000,0.00000701,46.7228,990.2570,0.0000
11465,359,21,0.1000,0.00000701,43.0488,1002.7669,0.0000
11466,115,14,0.1000,0.00000700,36.6416,984.9833,0.0000
11467,126,17,0.1000,0.00000700,31.0677,992.0497,0.0000
11468,88,13,0.1000,0.00000699,25.6235,994.3724,0.0000
11469,143,20,0.1000,0.00000699,29.6479,990.3864,0.0000
11470,356,25,0.1000,0.00000699,32.7938,1003.2594,0.0000
11471,548,29,0.1000,0.00000698,25.2638,1014.8988,0.0000
11472,166,18,0.1000,0.00000698,39.9427,1001.4404,0.0000
11473,147,18,0.1000,0.00000698,30.9675,997.9565,0.0000
11474,157,17,0.1000,0.00000697,21.5818,989.6492,0.0000
11475,218,18,0.1000,0.00000697,37.1878,989.9181,0.0000
11476,336,27,0.1000,0.00000696,34.4173,996.1806,0.0000
11477,635,38,0.1000,0.00000696,28.4895,1001.7041,0.0000
11478,227,18,0.1000,0.00000696,35.2895,992.4151,0.0000
11479,412,28,0.1000,0.00000695,26.2336,1006.4391,0.0000
11480,83,13,0.1000,0.00000695,34.9366,998.7352,0.0000
11481,35,8,0.1000,0.00000695,20.6641,992.1620,0.0000
11482,147,18,0.1000,0.00000694,35.7333,1001.6253,0.0000
11483,128,17,0.1000,0.00000694,34.9407,993.6763,0.0000
11484,53,10,0.1000,0.00000694,27.4703,985.7159,0.0000
11485,55,11,0.1000,0.00000693,29.1669,990.4729,0.0000
11486,87,13,0.1000,0.00000693,36.0606,979.8469,0.0000
11487,547,20,0.1000,0.00000692,39.1054,1012.5846,0.0000
11488,81,12,0.1000,0.00000692,29.1052,980.9920,0.0000
11489,64,13,0.1000,0.00000692,39.1987,992.6094,0.0000
11490,88,16,0.1000,0.00000691,28.1696,988.5108,0.0000
11491,83,16,0.1000,0.00000691,40.6111,986.5887,0.0000
11492,68,12,0.1000,0.00000691,21.4644,986.3399,0.0000
11493,226,19,0.1000,0.00000690,26.4819,992.2589,0.0000
11494,45,11,0.1000,0.00000690,30.9160,986.2994,0.0000
11495,81,14,0.1000,0.00000689,46.4243,993.5806,0.0000
11496,29,6,0.1000,0.00000689,39.8092,987.0116,0.0000
11497,296,26,0.1000,0.00000689,36.7370,996.6853,0.0000
11498,166,23,0.1000,0.00000688,40.5749,998.9396,0.0000
11499,247,24,0.1000,0.00000688,33.5089,990.3469,0.0000
11500,580,31,0.1000,0.00000687,33.0801,1001.5328,0.0000
11501,252,23,0.1000,0.00000687,33.9685,998.5259,0.0000
11502,31,8,0.1000,0.00000687,50.0483,984.2947,0.0000
11503,338,24,0.1000,0.00000686,30.1769,1003.1846,0.0000
11504,728,34,0.1000,0.00000686,27.4666,1010.3461,0.0000
11505,80,13,0.1000,0.00000686,45.6518,997.6860,0.0000
11506,234,20,0.1000,0.00000685,40.6014,999.2919,0.0000
11507,57,11,0.1000,0.00000685,41.3847,986.4314,0.0000
11508,185,20,0.1000,0.00000684,34.2487,992.1072,0.0000
11509,85,14,0.1000,0.00000684,42.9615,1001.3443,0.0000
11510,90,15,0.1000,0.00000684,29.1983,995.0717,0.0000
11511,304,21,0.1000,0.00000683,38.6400,1004.1334,0.0000
11512,26,8,0.1000,0.00000683,40.7564,991.7540,0.0000
11513,2440,68,0.1000,0.00000683,36.3155,1024.3494,0.0000
11514,289,20,0.1000,0.00000682,33.9464,997.9039,0.0000
11515,302,24,0.1000,0.00000682,31.7302,1014.8567,0.0000
11516,53,11,0.1000,0.00000682,39.1548,993.8539,0.0000
11517,169,17,0.1000,0.00000681,45.2881,1003.1688,0.0000
11518,173,21,0.1000,0.00000681,37.8751,1006.9241,0.0000
11519,38,10,0.1000,0.00000680,40.3248,988.1225,0.0000
11520,56,12,0.1000,0.00000680,40.0158,993.1562,0.0000
11521,196,25,0.1000,0.00000680,39.6850,993.8594,0.0000
11522,143,18,0.1000,0.00000679,35.3355,991.0152,0.0000
