episode,score,steps,epsilon,lr,beta,loss,avg_v,grad_norm,clear_frac
206,77,10,0.9258,0.00004815,0.4247,6.0833,34.0063,0.0000,0.7312
207,51,9,0.9255,0.00004814,0.4248,5.7686,25.9531,0.0000,0.7396
208,47,9,0.9251,0.00004813,0.4250,5.8639,26.9331,0.0000,0.7326
209,87,13,0.9248,0.00004812,0.4251,6.1279,29.8564,0.0000,0.7139
210,46,9,0.9244,0.00004811,0.4252,5.4601,29.5743,0.0000,0.7326
211,39,10,0.9240,0.00004810,0.4253,5.5340,24.8195,0.0000,0.7406
212,82,13,0.9237,0.00004809,0.4254,5.9752,27.8665,0.0000,0.7163
213,44,12,0.9233,0.00004808,0.4256,6.2746,26.3017,0.0000,0.6615
214,51,10,0.9230,0.00004807,0.4257,5.5422,27.4894,0.0000,0.7375
215,61,12,0.9226,0.00004807,0.4258,5.9333,25.8353,0.0000,0.7135
216,54,11,0.9222,0.00004806,0.4259,5.9057,26.2460,0.0000,0.7386
217,100,16,0.9219,0.00004805,0.4260,5.4123,26.4942,0.0000,0.7578
218,44,12,0.9215,0.00004804,0.4262,6.2493,29.0149,0.0000,0.7135
219,118,13,0.9212,0.00004803,0.4263,5.6518,29.5865,0.0000,0.7380
220,57,13,0.9208,0.00004802,0.4264,6.1304,25.9382,0.0000,0.7236
221,41,11,0.9204,0.00004801,0.4265,6.3030,23.7351,0.0000,0.6676
222,54,11,0.9201,0.00004800,0.4266,6.9500,30.2602,0.0000,0.7074
223,62,13,0.9197,0.00004799,0.4268,6.7854,25.9806,0.0000,0.7163
224,24,6,0.9194,0.00004798,0.4269,6.0437,31.6279,0.0000,0.7760
225,81,12,0.9190,0.00004798,0.4270,6.4273,31.5330,0.0000,0.7083
226,35,9,0.9186,0.00004797,0.4271,6.7334,30.4158,0.0000,0.6736
227,38,12,0.9183,0.00004796,0.4272,6.3198,27.7023,0.0000,0.7188
228,45,11,0.9179,0.00004795,0.4274,5.8380,28.0164,0.0000,0.7188
229,80,13,0.9176,0.00004794,0.4275,6.2503,30.2488,0.0000,0.7332
230,32,9,0.9172,0.00004793,0.4276,5.9331,33.6734,0.0000,0.7361
231,35,9,0.9168,0.00004792,0.4277,6.9535,29.0043,0.0000,0.6771
232,42,10,0.9165,0.00004791,0.4278,6.1404,32.2351,0.0000,0.7406
233,59,15,0.9161,0.00004790,0.4280,5.9691,29.6626,0.0000,0.7167
234,28,7,0.9158,0.00004789,0.4281,5.0631,33.9118,0.0000,0.7277
235,29,8,0.9154,0.00004788,0.4282,6.3294,30.3965,0.0000,0.7070
236,27,7,0.9150,0.00004788,0.4283,5.4723,31.4830,0.0000,0.7500
237,128,19,0.9147,0.00004787,0.4284,5.9136,28.4676,0.0000,0.7138
238,34,9,0.9143,0.00004786,0.4286,6.8312,28.5962,0.0000,0.7083
239,40,10,0.9140,0.00004785,0.4287,6.8033,29.3458,0.0000,0.6687
240,53,10,0.9136,0.00004784,0.4288,5.0366,36.5919,0.0000,0.7625
241,53,9,0.9132,0.00004783,0.4289,6.2085,32.9735,0.0000,0.7257
242,36,9,0.9129,0.00004782,0.4290,5.1193,31.4166,0.0000,0.7708
243,34,9,0.9125,0.00004781,0.4292,5.6239,29.8135,0.0000,0.7222
244,80,14,0.9122,0.00004780,0.4293,6.8528,33.1833,0.0000,0.7009
245,32,8,0.9118,0.00004779,0.4294,5.5199,32.0618,0.0000,0.7461
246,85,14,0.9114,0.00004779,0.4295,6.4922,35.9737,0.0000,0.6942
247,174,18,0.9111,0.00004778,0.4296,5.9138,34.8554,0.0000,0.7465
248,42,10,0.9107,0.00004777,0.4298,5.5608,28.8393,0.0000,0.7250
249,50,10,0.9104,0.00004776,0.4299,6.1650,35.6758,0.0000,0.7281
250,98,15,0.9100,0.00004775,0.4300,5.7695,32.5320,0.0000,0.7208
251,31,8,0.9096,0.00004774,0.4301,5.4167,33.5228,0.0000,0.7266
252,54,12,0.9093,0.00004773,0.4302,6.6760,33.6003,0.0000,0.7083
253,38,8,0.9089,0.00004772,0.4304,5.2117,32.3308,0.0000,0.7617
254,77,11,0.9086,0.00004771,0.4305,5.9994,36.1676,0.0000,0.7188
255,85,12,0.9082,0.00004771,0.4306,5.5902,34.8880,0.0000,0.7760
256,84,14,0.9078,0.00004770,0.4307,5.7051,31.1357,0.0000,0.7210
257,56,14,0.9075,0.00004769,0.4308,5.8876,30.2798,0.0000,0.7143
258,76,11,0.9071,0.00004768,0.4310,6.0169,34.9506,0.0000,0.7415
259,84,14,0.9068,0.00004767,0.4311,5.8977,33.0372,0.0000,0.7500
260,35,9,0.9064,0.00004766,0.4312,5.0274,27.9910,0.0000,0.7465
