rollout,total_steps,avg_score,avg_steps,policy_loss,value_loss,entropy
1397,2861056,90.35,13.99,0.0029,6172.3089,0.0983
1398,2863104,88.63,13.60,0.0006,5571.8474,0.0920
1399,2865152,92.09,14.06,0.0012,6145.4735,0.1008
1400,2867200,87.53,13.67,0.0041,6617.8593,0.1040
1401,2869248,86.51,13.53,0.0032,5869.9734,0.0703
1402,2871296,86.23,13.71,0.0003,4901.5390,0.0697
1403,2873344,85.17,13.21,0.0034,4721.4852,0.0587
1404,2875392,86.08,13.47,0.0018,5052.1243,0.0612
1405,2877440,93.32,14.11,0.0016,5388.9063,0.0706
1406,2879488,101.75,14.60,0.0032,7525.8355,0.0755
1407,2881536,95.37,13.75,0.0010,6076.8121,0.0557
1408,2883584,91.62,13.78,0.0046,6266.3056,0.0598
1409,2885632,98.59,14.13,0.0060,7255.2427,0.0936
1410,2887680,90.67,13.60,0.0035,5678.1877,0.0718
1411,2889728,86.25,13.54,0.0036,5587.7538,0.0786
1412,2891776,98.11,13.83,0.0029,5864.6966,0.0722
1413,2893824,97.87,14.16,0.0047,5622.4113,0.0886
1414,2895872,95.95,13.58,0.0020,6821.3862,0.0961
1415,2897920,107.00,14.26,0.0036,8760.7818,0.1090
1416,2899968,96.41,14.38,0.0051,5742.7253,0.1096
1417,2902016,82.05,13.10,0.0046,5756.3432,0.1226
1418,2904064,93.33,13.85,0.0106,5977.2832,0.1054
1419,2906112,88.90,13.10,0.0058,5558.8168,0.1477
1420,2908160,74.67,12.77,0.0199,5540.2079,0.1435
1421,2910208,89.18,13.69,0.0090,5165.5852,0.1294
1422,2912256,82.07,12.96,0.0094,6810.0005,0.1460
1423,2914304,79.81,13.53,0.0037,5379.1388,0.1361
1424,2916352,88.89,13.81,0.0038,4572.6298,0.1581
1425,2918400,83.26,13.14,0.0100,5953.1520,0.1546
1426,2920448,97.87,14.18,0.0136,5418.6200,0.1115
1427,2922496,99.65,14.72,0.0028,4785.5408,0.1358
1428,2924544,92.11,13.73,0.0077,5915.1994,0.1592
1429,2926592,81.76,13.25,0.0042,4448.3052,0.1609
1430,2928640,96.98,14.14,0.0061,4730.7721,0.1289
1431,2930688,76.13,12.83,0.0070,4843.3356,0.1506
1432,2932736,92.30,14.37,0.0090,5069.3604,0.1382
1433,2934784,95.63,13.96,0.0038,5629.1714,0.1213
1434,2936832,99.74,14.29,0.0015,4619.3419,0.1293
1435,2938880,89.04,13.85,0.0032,5495.0657,0.1335
1436,2940928,80.34,13.15,0.0055,4287.2579,0.1482
1437,2942976,98.24,14.17,0.0060,4795.7506,0.1464
1438,2945024,104.58,14.40,0.0023,6459.7398,0.1180
1439,2947072,103.84,14.17,-0.0003,7227.8577,0.1003
1440,2949120,95.17,13.78,-0.0001,7196.6316,0.1054
1441,2951168,84.44,13.75,0.0014,5729.3336,0.0821
1442,2953216,95.63,13.84,0.0019,5367.2975,0.1000
1443,2955264,81.74,13.12,0.0014,4636.2492,0.1058
1444,2957312,82.88,13.17,0.0091,4841.2728,0.1170
1445,2959360,97.26,14.10,0.0048,6044.2579,0.1058
1446,2961408,87.63,13.79,0.0051,5978.1996,0.1016
1447,2963456,101.43,14.43,-0.0013,6499.4611,0.1017
1448,2965504,102.86,13.96,0.0013,7454.9083,0.1216
1449,2967552,83.92,13.40,0.0039,5468.0388,0.1231
1450,2969600,97.50,14.31,0.0030,6103.2868,0.1119
1451,2971648,76.56,12.91,0.0082,4117.3805,0.1238
1452,2973696,93.28,14.22,0.0038,4785.5366,0.1263
1453,2975744,90.33,13.96,0.0063,4755.3461,0.1393
1454,2977792,86.72,13.61,0.0033,4837.3694,0.1329
1455,2979840,86.87,13.63,0.0054,6281.4547,0.1242
1456,2981888,94.30,14.04,0.0085,6037.4784,0.1228
1457,2983936,81.96,13.26,-0.0001,5534.5805,0.1257
1458,2985984,101.06,14.32,0.0056,7798.6679,0.1123
1459,2988032,96.28,14.61,0.0054,5368.1490,0.1270
1460,2990080,97.99,14.36,0.0062,6381.9310,0.1396
1461,2992128,95.18,14.20,0.0059,5963.0372,0.1585
1462,2994176,84.72,13.81,0.0097,4885.2422,0.1780
1463,2996224,92.23,13.15,0.0088,9224.4966,0.1532
1464,2998272,81.30,13.28,0.0014,6455.1052,0.1642
1465,3000320,101.76,14.61,0.0054,6162.1388,0.1881
1466,3002368,94.79,14.50,0.0079,6031.1297,0.1568
1467,3004416,96.43,13.97,0.0134,6613.3978,0.1388
1468,3006464,94.05,13.93,0.0126,7165.3998,0.1339
1469,3008512,87.96,13.90,0.0032,6072.9783,0.1276
1470,3010560,93.61,13.85,0.0048,6803.7881,0.1290
1471,3012608,86.85,13.30,0.0107,6456.7693,0.1407
1472,3014656,87.21,13.80,0.0112,5440.6790,0.1443
1473,3016704,97.40,14.14,0.0039,5444.5948,0.1613
1474,3018752,93.66,14.19,0.0032,4766.6512,0.1276
1475,3020800,87.03,13.60,0.0052,5194.5004,0.1545
1476,3022848,109.55,14.80,0.0057,5255.9095,0.1539
1477,3024896,96.22,13.74,0.0068,5828.1132,0.1598
1478,3026944,85.24,13.49,0.0103,6035.6084,0.1498
1479,3028992,91.52,13.77,0.0086,6439.6807,0.0944
1480,3031040,91.85,13.82,0.0088,5193.7278,0.0902
1481,3033088,104.44,14.69,0.0026,5864.1815,0.0857
1482,3035136,90.02,13.59,0.0101,5582.9474,0.1011
1483,3037184,80.07,13.29,0.0066,4469.2646,0.1161
1484,3039232,85.98,13.78,0.0086,4701.2967,0.1018
1485,3041280,95.13,13.95,0.0342,4849.1770,0.1026
1486,3043328,89.46,13.67,0.0048,4647.6240,0.0985
1487,3045376,86.70,13.69,0.0049,5446.6733,0.1303
1488,3047424,91.82,13.80,0.0066,5685.1539,0.1063
1489,3049472,89.25,13.60,0.0094,5844.7470,0.1179
1490,3051520,86.52,13.40,0.0061,6057.4728,0.1090
1491,3053568,104.67,14.70,0.0022,5418.4257,0.0796
1492,3055616,86.06,13.67,0.0082,6139.6613,0.0840
1493,3057664,87.60,13.70,0.0057,4316.2610,0.0852
1494,3059712,80.12,12.89,0.0195,5933.7698,0.1172
1495,3061760,89.06,13.35,0.0085,6476.4865,0.0979
1496,3063808,93.60,14.08,0.0013,6875.7510,0.1102
1497,3065856,90.62,14.02,0.0049,5895.8427,0.1276
1498,3067904,90.26,13.51,0.0110,6378.4689,0.1057
1499,3069952,90.66,13.83,0.0037,5382.5005,0.0684
1500,3072000,85.55,13.94,0.0006,4574.0159,0.0660
1501,3074048,105.77,14.50,0.0062,5513.1106,0.0572
1502,3076096,102.50,15.04,0.0021,5707.2541,0.0618
1503,3078144,88.02,13.91,0.0031,4687.8016,0.0858
1504,3080192,92.68,13.37,0.0039,5526.4935,0.0795
1505,3082240,84.05,13.49,-0.0005,5235.9107,0.0899
1506,3084288,103.05,14.83,0.0081,5730.7879,0.0913
1507,3086336,84.53,13.65,0.0064,6237.9480,0.0963
1508,3088384,74.71,12.94,0.0107,4495.6790,0.0879
1509,3090432,82.94,13.19,0.0108,5921.1966,0.0816
1510,3092480,82.98,13.53,0.0055,4995.8944,0.1024
1511,3094528,112.14,14.61,0.0044,7746.6870,0.0773
1512,3096576,87.70,13.64,-0.0000,4996.6517,0.1048
1513,3098624,109.55,14.43,0.0076,8201.2125,0.1116
1514,3100672,92.37,13.54,0.0013,6948.2945,0.0958
1515,3102720,99.42,14.22,0.0031,7524.5211,0.0611
1516,3104768,104.10,14.95,0.0010,8028.8989,0.0713
1517,3106816,89.36,13.71,0.0054,6030.2077,0.0849
1518,3108864,85.84,13.57,0.0001,4579.0001,0.0789
1519,3110912,98.56,14.22,0.0058,5056.7661,0.0692
1520,3112960,95.12,14.31,0.0081,4840.3534,0.0746
1521,3115008,83.17,13.03,0.0032,5857.7483,0.0736
1522,3117056,79.27,12.89,0.0050,5952.7045,0.0663
1523,3119104,82.44,13.38,0.0032,4723.9751,0.0884
1524,3121152,98.92,14.09,0.0045,5326.0724,0.0713
1525,3123200,92.49,13.91,0.0033,5664.2682,0.0665
1526,3125248,100.47,14.66,0.0039,6558.3941,0.0623
1527,3127296,105.10,14.39,0.0015,6283.9310,0.0541
1528,3129344,97.26,13.94,0.0036,5895.7379,0.0582
1529,3131392,79.58,12.99,0.0049,5223.3312,0.0625
1530,3133440,86.74,13.57,0.0085,5238.9909,0.0645
1531,3135488,87.12,13.82,0.0070,5315.2790,0.0734
1532,3137536,79.93,13.10,0.0026,4913.5591,0.1008
1533,3139584,90.45,13.80,0.0122,5292.7505,0.1360
1534,3141632,80.94,13.45,0.0055,4413.5466,0.1464
1535,3143680,90.13,13.67,0.0055,5276.2937,0.0951
1536,3145728,84.34,13.06,0.0033,5638.2271,0.0951
1537,3147776,85.01,13.68,0.0017,4905.9750,0.0993
1538,3149824,96.87,14.45,0.0146,6116.0372,0.1036
1539,3151872,87.16,13.22,0.0044,5271.3670,0.0885
1540,3153920,82.62,13.35,0.0078,5186.6126,0.0621
1541,3155968,89.39,13.92,0.0044,5803.9500,0.0789
1542,3158016,80.08,13.28,0.0162,4359.6638,0.0712
1543,3160064,84.04,13.63,0.0061,5137.0773,0.0801
1544,3162112,93.35,13.82,0.0116,6662.1670,0.0717
1545,3164160,88.04,13.74,0.0039,5604.7276,0.0697
1546,3166208,86.17,13.46,0.0067,5888.7520,0.0747
1547,3168256,92.13,13.95,0.0025,5964.6729,0.0853
1548,3170304,90.53,13.42,0.0064,6191.3991,0.0777
1549,3172352,92.77,14.07,0.0038,5275.9893,0.0764
1550,3174400,82.82,13.77,0.0081,4019.1695,0.0902
1551,3176448,85.06,13.45,0.0033,6872.4880,0.0917
1552,3178496,84.84,13.28,0.0081,5728.4706,0.1094
1553,3180544,87.53,13.78,0.0058,5175.9919,0.1211
1554,3182592,83.26,13.42,0.0025,5491.5397,0.1061
1555,3184640,80.14,13.15,0.0096,4962.8870,0.0822
1556,3186688,83.75,13.18,0.0041,4869.8314,0.0813
1557,3188736,89.26,13.92,0.0015,4232.8179,0.0806
1558,3190784,87.49,13.66,0.0100,4924.7243,0.0835
1559,3192832,82.79,13.27,0.0025,4720.7811,0.0777
1560,3194880,82.22,12.84,0.0015,4780.0838,0.1103
1561,3196928,79.94,12.80,0.0055,5302.5415,0.1694
1562,3198976,82.47,13.25,0.0074,4747.7141,0.1523
1563,3201024,89.41,13.86,0.0038,4897.0499,0.1645
1564,3203072,89.01,13.79,0.0064,5541.3821,0.1335
1565,3205120,86.79,13.61,0.0055,4146.4377,0.1618
1566,3207168,92.38,14.71,0.0076,4710.8584,0.1770
1567,3209216,88.02,13.67,0.0133,3785.3350,0.2171
1568,3211264,95.68,14.27,0.0031,4636.5603,0.1821
1569,3213312,90.71,13.79,0.0082,4804.4458,0.1465
1570,3215360,82.19,13.38,0.0035,4911.0195,0.1098
1571,3217408,85.59,13.80,0.0026,5135.1835,0.1254
1572,3219456,85.74,13.05,0.0067,5884.6845,0.1405
1573,3221504,96.39,14.07,0.0041,5383.7155,0.1293
1574,3223552,85.88,13.61,0.0072,4866.3326,0.1421
1575,3225600,100.22,14.19,0.0039,5030.8087,0.1094
1576,3227648,100.30,14.15,0.0073,6378.1801,0.1010
1577,3229696,96.36,14.07,0.0044,5971.7789,0.1330
1578,3231744,85.00,13.71,0.0062,5289.0998,0.1368
1579,3233792,85.85,13.80,0.0070,5056.1692,0.1251
1580,3235840,85.85,13.58,0.0080,5075.8645,0.1342
1581,3237888,83.46,13.19,0.0070,6258.4889,0.1637
1582,3239936,93.25,13.92,0.0045,5741.2294,0.1351
1583,3241984,83.07,13.52,0.0236,4618.2054,0.0971
1584,3244032,102.19,14.37,0.0045,6137.1225,0.0621
1585,3246080,87.96,13.76,0.0003,5234.4622,0.0704
1586,3248128,95.46,13.63,0.0063,7296.7662,0.0779
1587,3250176,90.27,13.81,0.0050,5780.2538,0.0920
1588,3252224,89.84,13.64,0.0042,5612.7088,0.1064
1589,3254272,86.30,13.29,0.0093,6173.4529,0.1115
1590,3256320,89.41,13.80,0.0148,5523.6360,0.1336
1591,3258368,87.94,13.75,0.0098,6527.1640,0.1319
1592,3260416,91.27,13.62,0.0169,6367.9715,0.0990
1593,3262464,76.30,12.90,0.0250,4919.4780,0.1016
1594,3264512,86.52,13.47,0.0031,5540.1937,0.0850
1595,3266560,98.84,13.51,0.0034,5505.9633,0.0929
1596,3268608,85.32,13.47,0.0079,5480.2123,0.1284
1597,3270656,84.36,13.84,0.0087,4678.7062,0.1606
1598,3272704,86.85,13.77,0.0033,4900.9811,0.1040
1599,3274752,99.26,14.55,0.0061,5174.9511,0.1203
1600,3276800,86.65,14.07,0.0035,5010.4006,0.1264
1601,3278848,85.84,13.40,0.0078,5480.9999,0.1314
1602,3280896,74.47,12.54,0.0053,4761.8366,0.1069
1603,3282944,92.71,13.93,0.0020,5760.5525,0.1156
1604,3284992,90.30,13.96,0.0060,5900.6606,0.1007
1605,3287040,85.40,13.55,0.0067,6135.7237,0.0984
1606,3289088,90.88,14.11,-0.0020,5653.6039,0.1038
1607,3291136,76.97,13.06,0.0022,5009.5183,0.1133
1608,3293184,88.98,13.88,0.0030,4419.5970,0.1225
1609,3295232,85.22,13.25,0.0047,5731.2140,0.1049
1610,3297280,94.90,13.41,0.0021,6534.1826,0.1083
1611,3299328,83.54,13.32,0.0022,5211.4140,0.1168
1612,3301376,85.79,13.49,0.0007,5261.9154,0.1227
1613,3303424,86.71,13.65,0.0063,5295.7993,0.1671
1614,3305472,96.43,14.23,0.0105,4637.3412,0.1470
1615,3307520,81.02,13.15,0.0057,5831.5700,0.1235
1616,3309568,84.98,13.43,0.0035,5562.2174,0.1165
1617,3311616,78.80,13.08,0.0030,7367.0244,0.1190
1618,3313664,89.58,14.05,0.0043,5517.4281,0.1300
1619,3315712,90.55,13.88,0.0072,6442.1557,0.1322
1620,3317760,85.37,13.52,0.0086,5694.6543,0.1507
1621,3319808,84.28,12.99,0.0075,5477.8439,0.1391
1622,3321856,95.00,14.03,0.0047,6534.6003,0.1093
1623,3323904,94.16,13.99,0.0021,5591.6018,0.1172
1624,3325952,87.33,13.82,0.0025,5407.4663,0.1171
1625,3328000,91.12,13.70,0.0040,6221.7114,0.0916
1626,3330048,83.28,13.29,0.0059,5448.9004,0.0964
1627,3332096,87.37,13.52,0.0032,5340.4730,0.1038
1628,3334144,83.72,13.19,0.0078,4921.6848,0.0794
1629,3336192,73.63,12.95,0.0013,4258.8092,0.0939
1630,3338240,90.55,13.46,0.0036,4499.4764,0.0921
1631,3340288,94.75,14.11,0.0070,5308.1275,0.0839
1632,3342336,89.81,13.72,0.0020,7037.1715,0.0833
1633,3344384,92.16,13.78,0.0050,5427.0270,0.0823
1634,3346432,85.08,13.64,0.0001,5671.6950,0.0772
1635,3348480,85.15,13.70,0.0079,5447.9500,0.0947
1636,3350528,93.93,13.91,0.0020,4899.3549,0.0959
1637,3352576,76.39,13.23,0.0068,4714.0421,0.1333
1638,3354624,90.18,13.90,0.0057,4691.6765,0.1083
1639,3356672,93.48,13.94,0.0064,4596.2190,0.1131
1640,3358720,75.88,12.72,0.0054,4161.9112,0.0936
1641,3360768,81.72,13.21,0.0113,4500.7017,0.1020
1642,3362816,83.57,13.40,0.0085,4654.8732,0.0797
1643,3364864,78.56,13.03,0.0047,4841.6592,0.0794
1644,3366912,89.91,13.82,0.0037,5354.5150,0.0814
1645,3368960,87.12,13.37,0.0046,5406.2979,0.0802
1646,3371008,77.25,12.75,0.0042,4483.4594,0.0796
1647,3373056,83.28,13.41,0.0024,4216.8822,0.0890
1648,3375104,86.88,13.81,0.0061,5681.4463,0.0939
1649,3377152,92.89,14.09,0.0025,6703.3419,0.0924
1650,3379200,87.38,13.48,0.0074,5872.0138,0.0914
1651,3381248,91.10,13.80,0.0061,5048.3372,0.0856
1652,3383296,89.48,13.34,0.0060,5846.4824,0.0974
1653,3385344,95.05,13.83,0.0027,5901.2395,0.0951
1654,3387392,111.00,14.92,0.0059,6973.5186,0.1096
1655,3389440,94.73,13.58,0.0050,6302.6017,0.1573
1656,3391488,84.17,13.28,0.0085,5038.6465,0.1536
1657,3393536,88.69,13.75,0.0121,5085.2225,0.1284
1658,3395584,83.79,13.53,0.0070,4589.0766,0.1224
1659,3397632,93.36,14.04,0.0046,4852.5343,0.1327
1660,3399680,90.43,13.81,0.0056,4780.3242,0.1182
1661,3401728,75.89,12.86,0.0048,4594.3826,0.1287
1662,3403776,92.61,13.59,0.0078,5566.2142,0.1430
1663,3405824,76.60,12.80,0.0121,5423.2747,0.1309
1664,3407872,85.58,13.70,0.0062,4835.5525,0.1061
1665,3409920,94.60,14.32,0.0081,4927.6038,0.1565
1666,3411968,83.72,13.12,0.0083,4400.6470,0.1460
1667,3414016,88.12,13.88,0.0091,5074.3460,0.1371
1668,3416064,78.08,12.71,0.0098,5135.9212,0.1714
1669,3418112,80.84,13.19,0.0033,4801.6717,0.1709
1670,3420160,86.77,13.55,0.0098,4849.8876,0.1633
