episode,score,steps,epsilon,loss,avg_v
665,60,13,0.9850,7.5470,71.4827
666,45,12,0.9850,8.7195,71.8958
667,38,9,0.9850,8.8104,73.2081
668,72,10,0.9850,6.9817,73.2990
669,43,12,0.9849,8.6593,74.0274
670,73,13,0.9849,10.3207,74.5092
671,37,8,0.9849,7.8031,75.9046
672,55,11,0.9849,7.9348,75.5578
673,24,6,0.9849,5.5975,74.2291
674,57,11,0.9848,8.5777,78.2514
675,80,13,0.9848,8.1408,79.2064
676,112,12,0.9848,6.4624,82.1271
677,58,13,0.9848,6.0837,75.5882
678,35,9,0.9847,6.5102,73.3976
679,100,17,0.9847,9.3118,78.0469
680,72,12,0.9847,8.2962,81.8626
681,52,10,0.9847,6.4788,81.8498
682,60,13,0.9847,10.2826,73.7207
683,81,12,0.9846,8.1295,80.6285
684,60,11,0.9846,6.2046,77.4243
685,29,7,0.9846,6.6085,75.5402
686,52,12,0.9846,6.8813,71.9207
687,33,9,0.9845,5.5599,72.7989
688,58,14,0.9845,8.3422,77.9905
689,30,7,0.9845,6.0979,78.0867
690,43,10,0.9845,8.6670,77.6830
691,37,7,0.9845,8.8377,78.7347
692,77,14,0.9844,6.6227,83.3895
693,81,12,0.9844,11.4377,76.2021
694,35,8,0.9844,7.5729,77.6705
695,39,9,0.9844,7.1566,76.2908
696,37,11,0.9843,7.1877,76.2454
697,162,18,0.9843,8.0559,87.3858
698,71,11,0.9843,8.0127,79.9359
699,55,13,0.9843,7.7906,75.2885
700,36,8,0.9842,7.9928,79.8108
701,32,8,0.9842,6.9261,77.4441
702,60,12,0.9842,7.4273,80.2810
703,39,10,0.9842,8.3459,76.7056
704,23,6,0.9842,7.3847,74.2359
705,37,11,0.9841,7.4089,72.4632
706,32,7,0.9841,6.8236,77.1976
707,47,10,0.9841,9.1916,78.0731
708,35,9,0.9841,8.1554,75.0544
709,40,9,0.9840,5.8869,73.4828
710,73,14,0.9840,7.6494,79.1563
711,158,16,0.9840,7.5656,82.0605
712,33,8,0.9840,10.4489,75.3658
713,32,8,0.9840,5.1579,76.8349
714,38,11,0.9839,6.3587,76.0087
715,124,15,0.9839,9.4211,82.7313
716,34,8,0.9839,6.3183,81.4792
717,41,10,0.9839,8.1688,80.1717
718,34,10,0.9838,6.7028,79.5891
719,38,11,0.9838,6.6292,79.8232
720,132,20,0.9838,7.3110,86.8171
721,37,9,0.9838,7.8833,81.3954
722,88,15,0.9838,5.6574,89.5841
723,85,14,0.9837,6.3134,84.0789
724,125,15,0.9837,9.2356,91.9612
725,112,20,0.9837,8.7843,81.2486
726,39,11,0.9837,7.8988,83.0312
727,124,15,0.9836,6.8406,86.3111
728,34,8,0.9836,7.1791,81.3894
729,24,6,0.9836,10.3733,81.1319
730,43,7,0.9836,6.8916,93.0566
731,40,11,0.9836,6.1166,77.5249
732,33,11,0.9835,6.8710,78.3317
733,44,12,0.9835,6.9491,81.1598
734,36,9,0.9835,9.5571,81.3562
735,50,13,0.9835,6.0383,80.9587
736,47,8,0.9834,7.8701,84.3360
737,32,7,0.9834,8.1761,80.1500
738,57,12,0.9834,7.6566,81.0469
739,41,9,0.9834,8.6171,80.5027
740,293,28,0.9833,6.6774,88.0408
741,60,12,0.9833,6.1534,85.1349
742,144,19,0.9833,7.7850,87.6575
743,40,10,0.9833,9.4862,80.3734
744,82,13,0.9833,7.1831,82.2089
745,121,19,0.9832,7.4278,88.6250
746,34,9,0.9832,8.2655,77.7121
747,42,11,0.9832,8.0972,78.7642
748,33,7,0.9832,8.8958,79.5623
749,35,9,0.9831,4.7169,76.2123
750,50,10,0.9831,5.2394,78.5784
751,94,16,0.9831,7.4073,89.1941
752,40,10,0.9831,5.4880,81.5280
753,73,14,0.9831,7.8150,80.2398
754,37,9,0.9830,6.5311,78.6972
755,78,15,0.9830,7.2223,81.0612
756,48,13,0.9830,7.6473,82.5778
757,36,8,0.9830,9.9537,88.4714
758,42,11,0.9829,8.5634,84.9291
759,85,14,0.9829,9.5178,90.1564
760,32,8,0.9829,10.6024,84.1509
761,80,13,0.9829,7.2930,89.7432
762,28,7,0.9829,7.2595,83.7882
763,124,15,0.9828,5.8509,90.1417
764,36,10,0.9828,7.5274,86.4061
765,59,12,0.9828,7.6728,87.2771
766,35,9,0.9828,7.4181,82.9564
767,36,9,0.9827,7.9487,87.3581
768,122,18,0.9827,6.7708,92.8052
769,76,15,0.9827,7.2076,85.6258
770,80,11,0.9827,8.0164,90.1334
771,39,10,0.9827,7.0546,82.5313
772,38,9,0.9826,10.2419,87.2814
773,37,10,0.9826,7.4364,84.0580
774,42,10,0.9826,7.1753,82.7968
775,144,17,0.9826,6.8100,98.2267
776,29,8,0.9825,9.5798,86.3107
777,171,17,0.9825,7.6169,96.2150
778,41,9,0.9825,7.6226,92.6605
779,52,10,0.9825,6.4264,87.0870
780,34,8,0.9825,7.3785,89.2491
781,74,12,0.9824,7.0104,94.3394
782,43,11,0.9824,8.7837,87.0249
783,35,9,0.9824,5.8442,86.6359
784,56,12,0.9824,9.0229,84.6961
785,35,9,0.9823,9.4473,85.9229
786,20,4,0.9823,10.1837,86.0129
787,42,10,0.9823,5.8964,85.9384
788,44,10,0.9823,10.8534,86.5264
789,27,7,0.9822,9.8819,85.0318
790,35,7,0.9822,8.0388,87.1083
791,56,12,0.9822,7.9708,81.8117
792,36,9,0.9822,8.2520,86.8685
793,36,9,0.9822,6.2876,84.1401
794,119,14,0.9821,8.2743,93.0348
795,43,10,0.9821,10.0792,88.7040
796,72,11,0.9821,6.9018,95.5565
797,33,9,0.9821,7.6866,86.1317
798,31,8,0.9820,9.2284,83.5490
799,35,9,0.9820,9.2831,83.7622
800,32,8,0.9820,8.9158,85.3310
801,304,32,0.9820,8.1379,100.2270
802,30,8,0.9820,11.4026,82.9391
803,49,9,0.9819,8.1287,90.4483
804,35,9,0.9819,10.7256,87.4318
805,20,6,0.9819,4.9109,86.0473
806,34,8,0.9819,9.0991,89.4336
807,29,8,0.9818,8.9056,87.4433
808,50,11,0.9818,7.4857,89.5404
809,56,12,0.9818,6.9979,91.2637
810,43,9,0.9818,9.2904,88.3584
811,50,11,0.9818,6.3939,88.0801
812,45,13,0.9817,6.4132,90.6945
813,59,13,0.9817,6.6409,93.3507
814,78,17,0.9817,7.5770,91.3229
815,31,8,0.9817,7.1777,86.1603
816,45,15,0.9816,6.6183,84.9416
817,126,17,0.9816,6.9848,97.3719
818,95,14,0.9816,6.3535,93.6038
819,133,17,0.9816,8.9363,97.6708
820,59,13,0.9816,6.1104,95.0990
821,36,10,0.9815,9.9268,89.7108
822,61,12,0.9815,9.4233,94.9939
823,28,6,0.9815,7.4721,88.3101
824,37,9,0.9815,10.3431,90.3393
825,34,8,0.9814,9.4416,92.5996
826,121,13,0.9814,12.5081,100.9356
827,54,11,0.9814,8.0707,93.0149
828,38,10,0.9814,7.3440,89.1598
829,140,18,0.9813,7.8581,94.5702
830,52,11,0.9813,6.9219,91.5871
831,38,10,0.9813,9.8575,87.6368
832,32,8,0.9813,10.1025,88.3534
833,34,9,0.9813,5.7931,90.6735
834,88,16,0.9812,6.9967,93.1968
835,52,11,0.9812,7.5517,89.3319
836,44,11,0.9812,9.2369,93.0223
837,133,20,0.9812,7.3046,94.1725
838,39,9,0.9811,4.9510,93.6078
839,42,10,0.9811,9.2330,93.1993
840,62,13,0.9811,6.8493,93.1186
841,42,11,0.9811,8.7528,90.2260
842,27,7,0.9811,7.5879,91.4679
843,46,9,0.9810,7.3693,90.3151
844,34,10,0.9810,8.4343,87.7762
845,51,10,0.9810,13.1155,88.4053
846,39,11,0.9810,7.7794,89.2601
847,49,9,0.9809,10.2672,90.8422
848,145,20,0.9809,7.4219,104.0295
849,86,15,0.9809,7.3564,101.5630
850,42,11,0.9809,6.8776,93.6005
851,130,19,0.9809,6.6797,101.1845
852,37,11,0.9808,7.6072,95.9139
853,43,11,0.9808,8.9291,91.4004
854,35,8,0.9808,4.2182,97.9254
855,43,11,0.9808,6.5124,94.7821
856,31,8,0.9807,4.2201,92.1322
857,42,10,0.9807,8.8957,100.6822
858,40,11,0.9807,9.3035,95.1589
859,118,16,0.9807,9.6377,104.2546
860,59,11,0.9807,8.1818,97.3834
861,41,9,0.9806,8.5843,93.9607
862,58,13,0.9806,10.7054,90.4482
863,86,15,0.9806,7.5161,95.1804
864,36,11,0.9806,9.3076,91.6783
865,38,11,0.9805,7.4551,94.4210
866,54,12,0.9805,7.8126,92.7349
867,50,10,0.9805,6.3519,96.3214
868,125,15,0.9805,4.7657,103.1846
869,30,7,0.9804,8.6841,99.6642
870,30,7,0.9804,9.6221,95.4984
871,31,9,0.9804,9.2550,87.9893
872,70,13,0.9804,9.2297,93.7006
873,38,8,0.9804,7.4415,97.9361
874,35,9,0.9803,6.4942,95.6890
875,34,10,0.9803,6.7144,93.1072
876,161,19,0.9803,7.2057,103.8511
877,59,13,0.9803,6.8472,96.2619
878,134,20,0.9802,7.6462,99.4379
879,69,11,0.9802,8.2625,98.7925
880,30,7,0.9802,7.1731,97.2512
881,29,8,0.9802,7.7729,93.7673
882,59,13,0.9802,8.1180,99.4222
883,37,8,0.9801,10.5439,99.3122
884,78,13,0.9801,6.6672,95.0175
885,42,10,0.9801,6.4232,91.9930
886,41,12,0.9801,11.1022,93.4177
887,51,11,0.9800,10.3829,93.8184
888,124,17,0.9800,6.5513,100.0071
889,28,8,0.9800,7.3033,93.6451
890,53,13,0.9800,8.8199,96.4832
891,124,17,0.9800,9.8642,104.2092
892,35,10,0.9799,9.1659,98.0706
893,125,16,0.9799,7.1749,104.3248
894,39,9,0.9799,7.2643,99.9969
895,35,9,0.9799,9.4749,100.0205
896,60,12,0.9798,8.9630,106.8183
897,62,13,0.9798,9.2122,103.1854
898,34,7,0.9798,5.5917,100.9035
899,37,9,0.9798,7.3953,101.6144
900,46,10,0.9798,9.4467,108.1838
901,35,9,0.9797,10.5076,100.9141
902,147,21,0.9797,8.2806,110.5263
903,48,10,0.9797,6.8491,99.2158
904,50,10,0.9797,11.3274,100.5307
905,102,17,0.9796,8.3739,103.2595
906,100,16,0.9796,10.5166,105.8916
907,40,10,0.9796,5.4741,98.0152
908,129,18,0.9796,8.4866,107.2180
909,108,13,0.9795,8.4038,109.1796
910,40,11,0.9795,7.9189,102.4533
911,38,9,0.9795,6.4968,102.3298
912,38,10,0.9795,10.0265,97.3139
913,58,10,0.9795,8.0048,110.0872
914,56,12,0.9794,9.6548,103.1347
915,45,12,0.9794,9.9524,102.2173
916,39,10,0.9794,6.8820,100.4405
917,156,15,0.9794,8.4047,118.1530
918,94,18,0.9793,8.2314,106.7009
919,104,17,0.9793,8.9526,106.4106
920,56,12,0.9793,8.1284,103.9426
921,57,12,0.9793,8.1250,99.8430
922,37,9,0.9793,7.7693,99.9104
923,56,10,0.9792,10.1561,102.5738
924,40,10,0.9792,7.8462,100.3967
925,85,15,0.9792,8.0757,105.2956
926,59,13,0.9792,10.6021,106.9840
927,27,5,0.9791,8.6842,105.8070
928,58,12,0.9791,9.3459,101.9280
929,188,21,0.9791,8.0925,108.0893
930,28,8,0.9791,5.5107,100.5225
931,74,14,0.9791,8.3276,106.4586
932,34,10,0.9790,7.3237,100.7131
933,39,10,0.9790,5.7275,105.4046
934,34,9,0.9790,10.6180,102.8341
935,114,16,0.9790,9.4820,117.1383
936,53,10,0.9789,10.1182,107.0408
937,59,15,0.9789,8.0549,104.4054
938,138,15,0.9789,6.6385,116.1103
939,39,8,0.9789,6.9218,112.6317
940,87,14,0.9788,10.4751,111.9810
941,39,9,0.9788,7.6456,112.3028
942,40,9,0.9788,7.7207,103.9851
943,63,12,0.9788,6.3085,112.6133
944,177,19,0.9788,7.5575,115.9255
945,30,7,0.9787,11.7423,107.5643
946,115,14,0.9787,9.5762,115.8072
947,25,7,0.9787,7.1239,103.4545
948,49,10,0.9787,9.8474,104.9682
949,39,10,0.9786,9.5173,107.2410
950,55,10,0.9786,7.6207,110.2184
951,53,13,0.9786,8.9902,102.3507
952,34,8,0.9786,6.7434,109.4009
953,42,10,0.9786,6.2651,109.1027
954,42,9,0.9785,11.1954,103.3246
955,37,10,0.9785,9.6417,103.7598
956,42,9,0.9785,7.3240,112.1732
957,37,9,0.9785,8.2635,106.9900
958,89,14,0.9784,8.0205,107.8388
959,76,11,0.9784,7.8236,114.2817
960,30,6,0.9784,8.1383,108.7833
961,59,13,0.9784,8.2307,107.7305
962,31,7,0.9784,4.2212,106.5142
963,83,12,0.9783,8.8951,113.2666
964,38,9,0.9783,9.1569,104.6326
965,57,12,0.9783,7.7015,106.2659
966,343,23,0.9783,7.1660,117.4853
967,104,15,0.9782,10.0590,114.2572
968,45,11,0.9782,10.5910,110.2955
969,60,12,0.9782,7.8267,113.0600
970,60,14,0.9782,8.3907,107.0829
971,120,15,0.9782,7.9772,108.7935
972,56,12,0.9781,10.0230,109.8188
973,74,12,0.9781,9.2006,109.3444
974,20,5,0.9781,10.6503,103.4621
975,41,10,0.9781,12.2869,106.7672
976,43,10,0.9780,11.9287,115.7874
977,59,14,0.9780,8.9243,116.1459
978,34,7,0.9780,12.0338,112.7479
979,44,11,0.9780,9.0876,112.6344
980,31,8,0.9779,6.9268,109.7958
981,86,13,0.9779,11.3648,121.8603
982,60,12,0.9779,9.6086,119.8694
983,35,9,0.9779,5.8864,108.9602
984,92,14,0.9779,9.7454,120.4023
985,37,10,0.9778,11.6926,109.6431
986,90,15,0.9778,7.9881,121.5473
987,32,8,0.9778,11.6628,113.6279
988,53,10,0.9778,9.3723,114.3469
989,54,9,0.9777,15.0407,119.3954
990,30,7,0.9777,6.7948,113.8408
991,90,17,0.9777,6.0216,123.8473
992,50,10,0.9777,8.8571,109.9898
993,33,9,0.9777,7.8984,110.7826
994,53,10,0.9776,7.6419,114.0798
995,40,9,0.9776,9.7173,114.2818
996,44,11,0.9776,7.3319,114.3609
997,40,11,0.9776,10.0415,110.9101
998,39,10,0.9775,12.1066,114.4125
999,60,12,0.9775,11.9210,119.6753
1000,47,9,0.9775,7.7440,110.3349
1001,50,11,0.9775,10.3502,113.6014
1002,75,12,0.9775,10.5153,116.4344
1003,53,11,0.9774,9.0836,110.2928
1004,49,11,0.9774,8.2339,112.6311
1005,68,12,0.9774,8.2551,109.9340
1006,74,14,0.9774,8.9376,118.0219
1007,35,9,0.9773,10.0259,112.8128
1008,44,13,0.9773,7.2137,110.4061
1009,43,11,0.9773,8.1877,116.0765
1010,152,12,0.9773,7.6412,121.6281
1011,26,7,0.9773,10.3963,108.2189
1012,41,9,0.9772,8.0633,114.1178
1013,34,8,0.9772,8.8029,113.1860
1014,314,34,0.9772,9.1942,127.5695
1015,82,14,0.9772,9.8319,114.5992
1016,41,8,0.9771,6.5209,110.0951
1017,117,17,0.9771,9.6180,120.7571
1018,40,11,0.9771,9.1346,113.6202
1019,61,13,0.9771,8.9905,112.4195
1020,79,15,0.9770,12.1217,120.2921
1021,103,14,0.9770,8.3166,120.4225
1022,39,11,0.9770,10.7064,122.8354
1023,35,10,0.9770,8.3083,114.6442
1024,54,10,0.9770,10.0000,121.8845
1025,196,14,0.9769,9.0693,137.6921
1026,411,35,0.9769,9.1259,136.8271
1027,28,8,0.9769,8.5099,113.9707
1028,89,18,0.9769,11.3764,117.3907
1029,61,13,0.9768,10.6573,113.4068
1030,44,11,0.9768,8.8172,117.3314
1031,53,11,0.9768,12.1098,115.7336
1032,87,16,0.9768,10.0523,121.0410
1033,43,13,0.9768,6.9677,115.6009
1034,34,8,0.9767,8.0042,118.5409
1035,30,7,0.9767,14.1979,117.1247
1036,39,6,0.9767,10.0841,119.2834
1037,101,16,0.9767,9.0444,118.7234
1038,56,12,0.9766,9.5767,122.8109
1039,86,14,0.9766,7.8661,126.3430
1040,51,8,0.9766,7.5866,117.9831
1041,57,10,0.9766,9.5332,119.8073
1042,55,11,0.9766,10.8095,121.2153
1043,36,10,0.9765,9.9232,115.9722
1044,37,10,0.9765,11.0473,115.1532
1045,36,10,0.9765,7.7026,117.1694
1046,60,12,0.9765,8.7368,120.7998
1047,28,7,0.9764,7.2626,116.7939
1048,60,14,0.9764,8.1513,121.2358
1049,46,11,0.9764,9.7972,120.5175
1050,34,9,0.9764,6.0969,116.0884
1051,35,9,0.9764,9.8137,113.3006
1052,54,11,0.9763,7.4881,120.5619
1053,37,8,0.9763,11.4885,118.5820
1054,34,8,0.9763,14.0951,162.3562
1055,64,13,0.9763,7.4877,122.9012
1056,43,10,0.9762,8.3971,119.9524
1057,36,8,0.9762,10.2749,121.5835
1058,84,14,0.9762,8.8084,127.2310
1059,35,8,0.9762,7.0693,116.8068
1060,36,10,0.9761,8.9847,114.0013
1061,58,12,0.9761,8.6077,118.5587
1062,41,10,0.9761,11.7854,116.3647
1063,59,12,0.9761,9.9600,119.1945
1064,31,8,0.9761,7.1950,119.4469
1065,110,14,0.9760,11.5377,133.1988
1066,39,10,0.9760,9.0530,119.0898
1067,51,13,0.9760,12.2365,121.6093
1068,53,11,0.9760,8.1583,123.1399
1069,30,7,0.9759,9.5240,120.5413
1070,50,9,0.9759,9.3208,126.9213
1071,37,10,0.9759,8.6319,120.7565
1072,33,8,0.9759,10.5794,123.0394
1073,43,11,0.9759,9.8361,127.6859
1074,37,10,0.9758,9.9080,124.2071
1075,64,15,0.9758,8.7647,122.4349
1076,31,8,0.9758,9.1460,122.7384
1077,49,10,0.9758,9.4277,123.8086
1078,36,9,0.9757,10.2206,124.4350
1079,57,11,0.9757,8.4264,124.6282
1080,154,16,0.9757,11.6478,126.8174
1081,37,9,0.9757,9.6813,123.3602
1082,56,13,0.9757,12.5194,125.9005
1083,43,10,0.9756,8.4503,126.9694
1084,93,16,0.9756,11.3292,131.0993
1085,42,9,0.9756,6.1079,122.0656
1086,39,10,0.9756,8.8528,118.0919
1087,56,12,0.9755,9.9500,129.0386
1088,38,10,0.9755,9.1082,126.6921
1089,43,13,0.9755,8.6150,120.4966
1090,31,8,0.9755,11.8519,123.7416
1091,90,16,0.9755,10.5192,130.2951
1092,88,14,0.9754,9.3930,125.2467
1093,85,14,0.9754,7.7592,127.5168
1094,103,16,0.9754,11.8810,123.3720
1095,27,7,0.9754,8.7279,122.6091
1096,77,13,0.9753,9.3383,128.8962
1097,81,13,0.9753,8.8122,127.6160
1098,36,11,0.9753,7.3629,118.6349
1099,43,12,0.9753,7.6235,124.7100
1100,43,8,0.9752,6.9478,124.7740
1101,126,17,0.9752,9.0845,135.4674
1102,36,9,0.9752,11.0673,119.2660
1103,59,12,0.9752,8.3861,122.0409
1104,32,7,0.9752,12.4060,125.9903
1105,139,20,0.9751,10.8007,133.6896
1106,44,11,0.9751,7.6693,126.2763
1107,56,11,0.9751,11.2423,132.0772
1108,174,18,0.9751,9.5627,136.1156
1109,54,12,0.9750,9.0644,127.2103
1110,43,9,0.9750,8.7116,134.8114
1111,35,8,0.9750,9.1942,127.7154
1112,62,13,0.9750,10.0946,130.0347
1113,86,13,0.9750,8.7713,136.9557
1114,36,9,0.9749,12.8264,124.6277
1115,36,10,0.9749,10.0662,125.3894
1116,81,13,0.9749,10.6806,128.8104
1117,39,9,0.9749,9.4179,126.6737
1118,59,12,0.9748,7.8942,133.0230
1119,32,9,0.9748,7.3185,119.4164
1120,41,13,0.9748,9.4558,130.5214
1121,31,9,0.9748,9.6589,124.6659
1122,21,4,0.9748,12.1979,129.3853
1123,120,16,0.9747,10.1312,130.9105
1124,28,7,0.9747,12.2997,124.9216
1125,41,9,0.9747,9.0338,129.4479
1126,58,11,0.9747,9.3018,136.1223
1127,21,5,0.9746,11.1448,124.9848
1128,38,10,0.9746,15.2554,129.7025
1129,86,14,0.9746,9.1916,137.0269
1130,37,8,0.9746,10.8081,130.7512
1131,31,9,0.9746,9.5232,128.2599
1132,45,7,0.9745,7.7085,129.1267
1133,34,9,0.9745,8.2631,129.4888
1134,44,12,0.9745,10.7784,132.2024
1135,47,7,0.9745,12.0589,132.4309
1136,32,7,0.9744,9.7620,128.0358
1137,33,8,0.9744,7.8262,128.0005
1138,39,10,0.9744,9.9498,124.4413
1139,38,9,0.9744,13.7464,129.3333
1140,55,12,0.9744,8.7621,128.2473
1141,35,10,0.9743,10.6408,123.9115
1142,31,10,0.9743,8.2032,120.9516
1143,35,9,0.9743,10.2438,127.5148
1144,33,8,0.9743,8.3017,127.6775
1145,113,13,0.9742,12.8038,136.4674
1146,44,12,0.9742,9.0649,125.6486
1147,56,12,0.9742,5.7530,129.2275
1148,79,15,0.9742,9.9853,129.0960
1149,61,11,0.9741,9.4325,137.3628
1150,108,18,0.9741,9.0024,129.5441
1151,32,9,0.9741,8.1589,125.9298
1152,36,9,0.9741,11.8041,128.4172
1153,38,10,0.9741,11.9901,123.9188
1154,62,11,0.9740,9.0660,132.1800
1155,56,12,0.9740,10.5581,134.1159
1156,112,15,0.9740,8.4711,139.2718
1157,36,10,0.9740,10.8067,129.6533
1158,40,11,0.9739,11.4956,133.0313
1159,45,12,0.9739,11.8223,135.6365
1160,77,13,0.9739,10.3993,138.3619
1161,38,8,0.9739,12.3562,133.0578
1162,38,10,0.9739,9.5304,131.4124
1163,49,10,0.9738,11.1795,134.5891
1164,72,13,0.9738,9.7682,136.8088
1165,19,5,0.9738,8.7865,130.1423
1166,31,7,0.9738,11.7184,133.6575
1167,37,9,0.9737,11.6494,134.3458
1168,37,9,0.9737,7.2106,130.6202
1169,144,22,0.9737,11.0782,141.2541
1170,36,9,0.9737,8.2970,129.6960
1171,35,9,0.9737,10.3673,130.7189
1172,37,9,0.9736,9.8507,131.2064
1173,76,18,0.9736,7.5591,134.7370
1174,39,10,0.9736,10.0918,133.9197
1175,33,9,0.9736,8.9197,127.9986
1176,40,10,0.9735,5.4552,135.9038
1177,28,8,0.9735,8.8623,125.3422
1178,27,6,0.9735,6.8038,131.4037
1179,34,10,0.9735,7.1466,129.8401
1180,285,29,0.9735,10.7482,150.9169
1181,39,11,0.9734,10.0283,131.9623
1182,36,9,0.9734,6.7665,132.9061
1183,30,8,0.9734,7.1279,131.5269
1184,54,10,0.9734,12.5962,133.1215
1185,59,13,0.9733,9.8357,142.6535
1186,83,13,0.9733,7.7296,137.9327
1187,35,10,0.9733,9.9011,134.6559
1188,42,11,0.9733,11.6121,133.1097
1189,54,13,0.9732,12.9415,129.6553
1190,81,17,0.9732,7.5965,131.5790
1191,53,12,0.9732,12.1475,129.9701
1192,38,11,0.9732,6.8865,131.2840
1193,26,7,0.9732,7.9753,126.6638
1194,41,9,0.9731,9.9514,140.8468
1195,156,15,0.9731,9.0427,148.5361
1196,29,9,0.9731,8.8448,127.4852
1197,51,11,0.9731,12.5171,130.7738
1198,86,14,0.9730,9.6646,139.1162
1199,26,6,0.9730,12.4409,130.6085
1200,40,10,0.9730,7.4678,138.8043
1201,95,13,0.9730,13.9764,139.3640
1202,42,10,0.9730,8.8049,143.5972
1203,39,10,0.9729,9.1897,138.6956
1204,222,20,0.9729,11.1081,152.0313
1205,23,6,0.9729,6.8576,134.0531
1206,79,15,0.9729,10.2009,137.0447
1207,81,12,0.9728,6.4983,146.4653
1208,79,10,0.9728,12.2561,146.7026
1209,54,11,0.9728,10.7408,144.1911
1210,36,9,0.9728,9.1781,132.0167
1211,36,9,0.9728,13.1400,135.1211
1212,42,12,0.9727,11.3300,139.4906
1213,34,8,0.9727,11.1595,141.2551
1214,58,12,0.9727,10.5818,143.4927
1215,49,11,0.9727,9.0821,139.0213
1216,41,10,0.9726,14.9752,139.5839
1217,55,10,0.9726,11.3735,138.6331
1218,45,14,0.9726,9.9769,135.3997
1219,56,14,0.9726,11.0446,139.0819
1220,47,10,0.9726,10.2545,139.1317
1221,53,10,0.9725,9.8804,143.2686
1222,296,27,0.9725,10.1742,152.0520
1223,89,15,0.9725,12.5549,144.4849
1224,57,15,0.9725,10.5370,137.5310
1225,43,11,0.9724,11.1511,139.8006
1226,37,9,0.9724,8.7989,139.1637
1227,44,11,0.9724,10.5167,136.8448
1228,39,10,0.9724,9.6117,134.6751
1229,56,11,0.9723,12.5565,140.0442
1230,366,27,0.9723,10.0153,149.3260
1231,32,7,0.9723,11.1783,137.4509
1232,59,12,0.9723,10.3455,142.9836
1233,138,17,0.9723,11.9246,147.8093
1234,34,8,0.9722,8.8237,137.9236
1235,56,12,0.9722,12.0363,135.7224
1236,54,12,0.9722,16.0679,141.7185
1237,36,9,0.9722,10.6935,130.6691
1238,70,13,0.9721,11.1204,135.4981
1239,35,10,0.9721,11.0783,135.1005
1240,57,12,0.9721,13.4846,135.9383
1241,37,10,0.9721,7.6467,137.8718
1242,37,9,0.9721,8.8578,141.7148
1243,53,11,0.9720,15.5643,142.4840
1244,57,13,0.9720,12.4960,141.3836
1245,37,10,0.9720,12.1835,143.8718
1246,59,11,0.9720,13.3459,143.5827
1247,40,10,0.9719,10.7023,146.6684
1248,52,10,0.9719,9.6182,145.0296
1249,37,8,0.9719,12.5754,148.9697
1250,143,19,0.9719,12.0219,148.5065
1251,37,10,0.9719,8.7848,145.4145
1252,37,10,0.9718,14.2256,142.1492
1253,42,11,0.9718,8.0793,148.3571
1254,35,9,0.9718,11.8029,141.7541
1255,25,6,0.9718,9.4730,138.5674
1256,27,6,0.9717,13.2087,143.2747
1257,106,14,0.9717,16.1237,150.0062
1258,55,10,0.9717,9.2952,145.9407
1259,25,7,0.9717,8.9165,138.3166
1260,39,10,0.9717,8.6051,146.0131
1261,103,16,0.9716,9.7563,148.1356
1262,57,14,0.9716,12.9012,139.9908
1263,38,10,0.9716,10.0656,144.8551
1264,166,18,0.9716,9.8333,155.6741
1265,39,12,0.9715,14.1136,142.6538
1266,55,12,0.9715,13.1580,145.8842
1267,143,20,0.9715,9.2868,148.8670
1268,32,7,0.9715,11.3851,145.0936
1269,167,17,0.9714,9.7381,160.3285
1270,58,12,0.9714,9.7157,143.8905
1271,39,11,0.9714,12.6905,142.5883
1272,52,11,0.9714,11.4825,143.5489
1273,30,7,0.9714,5.7479,141.2206
1274,39,9,0.9713,12.3739,142.3297
1275,29,8,0.9713,8.0989,141.2098
1276,71,12,0.9713,12.7486,146.4096
1277,75,16,0.9713,7.4470,151.8335
1278,39,10,0.9712,9.4043,141.1802
1279,51,10,0.9712,11.2664,144.4376
1280,42,10,0.9712,9.8958,141.2872
1281,36,9,0.9712,9.2166,144.6833
1282,31,8,0.9712,11.3734,144.5522
1283,24,7,0.9711,9.7623,141.9021
1284,58,13,0.9711,12.5839,152.1693
1285,37,9,0.9711,10.4155,142.0250
1286,42,14,0.9711,12.9115,143.9255
1287,49,9,0.9710,14.4536,149.3723
1288,56,12,0.9710,7.9276,145.1735
1289,173,21,0.9710,13.2826,155.9635
1290,35,9,0.9710,7.7543,150.1423
1291,52,11,0.9710,14.6483,144.0926
1292,35,7,0.9709,9.9729,153.1306
1293,52,12,0.9709,11.3214,147.8866
1294,114,12,0.9709,13.0256,157.9710
1295,36,9,0.9709,11.3022,141.7644
1296,39,10,0.9708,10.4086,149.9373
1297,36,10,0.9708,8.2239,148.4997
1298,48,10,0.9708,11.6961,148.0144
1299,106,17,0.9708,7.7991,155.7834
1300,36,11,0.9708,11.1786,141.1142
1301,35,9,0.9707,10.0582,147.6352
1302,92,14,0.9707,8.6273,156.1701
1303,37,8,0.9707,15.3130,153.8715
1304,33,8,0.9707,11.8174,147.2886
1305,57,13,0.9706,10.0334,146.4437
1306,123,14,0.9706,12.9572,151.7234
1307,46,11,0.9706,10.6503,152.6515
1308,34,8,0.9706,11.1554,149.4462
1309,54,11,0.9705,7.0539,156.3339
1310,39,10,0.9705,12.3051,145.1763
1311,68,12,0.9705,10.1904,145.5574
1312,32,9,0.9705,13.7932,145.5911
1313,31,8,0.9705,13.8849,147.4271
1314,36,9,0.9704,10.9425,147.6917
